,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,332,2020-11-08,69.8,179,0.3,▲,99.0,0.4,103.0,42154.0,arcane_energize
1,293,2020-11-08,82.7,43,0.0,-,97.0,0.0,-8.0,9051.0,primed_continuity
2,0,2020-11-08,449.8,31,-0.6,▼,94.0,-0.1,13.0,8617.0,loki_prime_set
3,81,2020-11-08,194.1,44,0.8,▲,77.0,0.4,2.0,12547.0,kronen_prime_set
4,294,2020-11-08,84.9,40,1.2,▲,73.0,1.4,9.0,6314.0,primed_flow
5,71,2020-11-08,118.4,18,-0.5,▼,69.0,-0.4,12.0,2408.0,ankyros_prime_set
6,471,2020-11-08,46.3,27,0.5,▲,68.0,1.1,7.0,4096.0,primed_fever_strike
7,23,2020-11-08,149.6,37,0.5,▲,67.0,0.3,-4.0,13446.0,ash_prime_set
8,20,2020-11-08,96.7,84,0.0,-,65.0,0.0,15.0,20031.0,mirage_prime_set
9,370,2020-11-08,51.3,19,1.4,▲,61.0,2.8,6.0,3332.0,primed_cryo_rounds
