,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-11-08,106.0,275,-1.1,▼,-4.0,-1.0,-5.0,4605.0,nezha_prime_set
109,2020-11-08,34.2,228,-0.3,▼,1.0,-0.9,-70.0,9293.0,melee_riven_mod_(veiled)
332,2020-11-08,69.8,179,0.3,▲,99.0,0.4,103.0,42154.0,arcane_energize
25,2020-11-08,31.6,130,-0.1,▼,-42.0,-0.3,0.0,34338.0,wukong_prime_set
34,2020-11-08,97.9,126,0.0,-,-3.0,0.0,-12.0,2553.0,guandao_prime_set
9,2020-11-08,46.3,121,-0.4,▼,-16.0,-0.9,-7.0,37957.0,mesa_prime_set
7,2020-11-08,31.2,109,-0.2,▼,-32.0,-0.6,-36.0,25109.0,equinox_prime_set
6,2020-11-08,30.4,106,-0.5,▼,-50.0,-1.6,-3.0,15127.0,titania_prime_set
47,2020-11-08,64.4,90,-1.1,▼,45.0,-1.7,13.0,18722.0,rubico_prime_set
30,2020-11-08,171.0,85,0.5,▲,28.0,0.3,26.0,18167.0,volt_prime_set
