,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-07-20,141.2,359,-11.2,▼,2.0,-7.3,-192.0,4313.0,inaros_prime_set
232,2020-07-20,45.0,185,0.9,▲,25.0,2.0,5.0,15185.0,arcane_grace
1,2020-07-20,48.5,155,-0.7,▼,-3.0,-1.4,-6.0,1590.0,titania_prime_set
98,2020-07-20,94.7,127,-8.7,▼,2.0,-8.4,-41.0,1253.0,karyst_prime_set
231,2020-07-20,39.5,124,0.6,▲,41.0,1.5,-132.0,22797.0,arcane_energize
97,2020-07-20,129.2,116,-16.9,▼,2.0,-11.6,-11.0,1143.0,panthera_prime_set
7,2020-07-20,43.8,106,-1.1,▼,-50.0,-2.4,-54.0,25814.0,ivara_prime_set
4,2020-07-20,36.5,103,-0.6,▼,-23.0,-1.6,-38.0,19742.0,mesa_prime_set
84,2020-07-20,52.7,97,0.3,▲,1.0,0.6,50.0,10407.0,shedu_set
396,2020-07-20,113.4,80,3.5,▲,34.0,3.2,-42.0,4817.0,weeping_wounds
