,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
107,2020-08-31,41.6,17,-9.2,▼,25.0,-18.1,-15.0,1122.0,vulkar_wraith
52,2020-08-31,77.1,12,-13.5,▼,4.0,-14.9,-33.0,2070.0,akvasto_prime_set
103,2020-08-31,180.5,11,-11.5,▼,14.0,-6.0,2.0,603.0,vengeful_charge_(kuva_lich_ephemera)
56,2020-08-31,58.4,10,-2.4,▼,-1.0,-3.9,-2.0,2627.0,hikou_prime_set
32,2020-08-31,55.0,14,-2.0,▼,12.0,-3.5,-6.0,2955.0,boltor_prime_set
71,2020-08-31,59.2,11,-2.0,▼,7.0,-3.3,3.0,2383.0,kogake_prime_set
480,2020-08-31,58.2,28,-1.9,▼,14.0,-3.2,-5.0,3037.0,primed_pressure_point
123,2020-08-31,31.0,13,-0.9,▼,-8.0,-2.8,-3.0,1982.0,secura_dual_cestra
336,2020-08-31,40.0,31,-1.1,▼,3.0,-2.7,-7.0,4830.0,exodia_contagion
79,2020-08-31,46.8,14,-1.2,▼,18.0,-2.5,7.0,2794.0,scindo_prime_set
