,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
320,2020-10-26,44.9,137,-0.1,▼,28.0,-0.2,71.0,26096.0,arcane_grace
29,2020-10-26,167.6,83,-1.8,▼,23.0,-1.1,51.0,17297.0,volt_prime_set
24,2020-10-26,34.7,117,-0.7,▼,-35.0,-2.0,50.0,33059.0,wukong_prime_set
282,2020-10-26,80.8,18,0.0,-,66.0,0.0,13.0,5958.0,primed_flow
106,2020-10-26,32.1,188,-0.2,▼,-3.0,-0.6,12.0,6464.0,melee_riven_mod_(veiled)
166,2020-10-26,36.2,20,0.9,▲,6.0,2.5,10.0,8074.0,growing_power
64,2020-10-26,47.7,30,-1.0,▼,44.0,-2.1,10.0,10192.0,pyrana_prime_set
0,2020-10-26,445.2,24,0.5,▲,89.0,0.1,9.0,8342.0,loki_prime_set
44,2020-10-26,68.2,57,0.3,▲,48.0,0.4,9.0,17950.0,rubico_prime_set
404,2020-10-26,56.7,19,-0.6,▼,42.0,-1.0,8.0,4125.0,jolt
