,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-26,37.9,72,-4.3,▼,-77.0,-10.2,-3.0,37373.0,ivara_prime_set
32,2020-10-26,43.7,24,-0.9,▼,-65.0,-2.0,5.0,11661.0,baza_prime_set
56,2020-10-26,71.2,19,-0.5,▼,-50.0,-0.7,7.0,9111.0,aksomati_prime_set
5,2020-10-26,37.9,66,-0.2,▼,-39.0,-0.5,2.0,13868.0,titania_prime_set
31,2020-10-26,68.3,71,-0.3,▼,-39.0,-0.4,-31.0,21764.0,inaros_prime_set
24,2020-10-26,34.7,117,-0.7,▼,-35.0,-2.0,50.0,33059.0,wukong_prime_set
103,2020-10-26,60.2,27,1.9,▲,-31.0,3.3,4.0,5834.0,panthera_prime_set
104,2020-10-26,37.3,23,-0.3,▼,-30.0,-0.8,-1.0,6504.0,karyst_prime_set
30,2020-10-26,34.5,63,0.0,-,-29.0,0.0,3.0,25320.0,atlas_prime_set
15,2020-10-26,43.4,57,0.5,▲,-25.0,1.2,-1.0,17723.0,trinity_prime_set
