,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-25,,1,0.0,-,0.0,0.0
1,2020-03-27,,1,,▲,1.0,
2,2020-04-01,,1,,▲,2.0,
3,2020-04-03,4.2,1,,▲,3.0,
4,2020-04-04,4.0,2,-0.2,▼,2.0,-4.8
5,2020-04-05,3.8,1,-0.2,▼,1.0,-5.0
6,2020-04-10,4.0,1,0.2,▲,2.0,5.3
7,2020-04-12,3.7,2,-0.3,▼,1.0,-7.5
8,2020-04-14,3.5,1,-0.2,▼,0.0,-5.4
9,2020-04-15,3.5,1,0.0,-,0.0,0.0
10,2020-04-16,3.9,1,0.4,▲,1.0,11.4
11,2020-04-25,3.5,1,-0.4,▼,0.0,-10.3
12,2020-04-30,3.8,1,0.3,▲,1.0,8.6
13,2020-05-02,3.4,1,-0.4,▼,0.0,-10.5
14,2020-05-13,3.4,2,0.0,-,0.0,0.0
15,2020-05-22,3.1,2,-0.3,▼,-1.0,-8.8
16,2020-05-24,2.9,1,-0.2,▼,-2.0,-6.5
17,2020-06-06,2.5,1,-0.4,▼,-3.0,-13.8
18,2020-06-10,3.1,1,0.6,▲,-2.0,24.0
19,2020-06-19,2.9,1,-0.2,▼,-3.0,-6.5
