,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
26,2020-02-07,101.4,55,-0.5,▼,-13.0,-0.5,7.0,1127.0,baza_prime_set
46,2020-02-07,142.4,30,-1.9,▼,-12.0,-1.3,2.0,849.0,aksomati_prime_set
20,2020-02-07,98.6,51,3.4,▲,-9.0,3.6,-5.0,1000.0,vauban_prime_set
6,2020-02-07,112.4,151,2.4,▲,-9.0,2.2,-2.0,3417.0,ivara_prime_set
7,2020-02-07,38.5,73,-0.3,▼,-8.0,-0.8,31.0,1297.0,chroma_prime_set
17,2020-02-07,63.0,55,1.6,▲,-7.0,2.6,-2.0,1084.0,ash_prime_set
25,2020-02-07,49.4,105,-0.1,▼,-5.0,-0.2,24.0,2081.0,atlas_prime_set
40,2020-02-07,39.9,34,0.3,▲,-5.0,0.8,10.0,427.0,vectis_prime_set
47,2020-02-07,61.4,26,0.5,▲,-3.0,0.8,4.0,412.0,akstiletto_prime_set
77,2020-02-07,89.4,20,0.0,-,-3.0,0.0,4.0,339.0,tekko_prime_set
