,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-03-09,99.9,85,0.1,▲,-18.0,0.1,17.0,2927.0,nekros_prime_set
6,2020-03-09,107.6,162,3.7,▲,-15.0,3.6,-65.0,7398.0,ivara_prime_set
26,2020-03-09,97.5,39,2.0,▲,-11.0,2.1,-19.0,2418.0,baza_prime_set
46,2020-03-09,144.8,24,7.0,▲,-8.0,5.1,-14.0,1757.0,aksomati_prime_set
40,2020-03-09,73.5,19,-0.9,▼,-4.0,-1.2,-2.0,1261.0,vectis_prime_set
76,2020-03-09,45.0,23,-0.5,▼,-4.0,-1.1,-5.0,1085.0,silva_and_aegis_prime_set
109,2020-03-09,34.0,11,-0.5,▼,-2.0,-1.4,-2.0,215.0,secura_dual_cestra
3,2020-03-09,49.6,67,0.0,-,-2.0,0.0,-18.0,4187.0,mesa_prime_set
45,2020-03-09,51.8,13,1.4,▲,-2.0,2.8,3.0,479.0,aklex_prime_set
7,2020-03-09,39.9,67,0.0,-,-2.0,0.0,16.0,3340.0,chroma_prime_set
