,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
35,2020-01-24,85.1,12,1.6,▲,6.0,1.9,-26.0,221.0,soma_prime_set
17,2020-01-24,66.5,24,0.0,-,-2.0,0.0,-18.0,432.0,ash_prime_set
73,2020-01-24,34.6,30,0.7,▲,6.0,2.1,-15.0,459.0,redeemer_prime_set
56,2020-01-24,50.2,10,-0.3,▼,1.0,-0.6,-13.0,171.0,vasto_prime_set
28,2020-01-24,45.9,11,-2.0,▼,0.0,-4.2,-13.0,128.0,boltor_prime_set
69,2020-01-24,58.4,12,1.8,▲,5.0,3.2,-8.0,256.0,nikana_prime_set
58,2020-01-24,36.6,10,1.4,▲,6.0,4.0,-8.0,169.0,dakra_prime_set
8,2020-01-24,82.9,18,1.0,▲,5.0,1.2,-8.0,272.0,nyx_prime_set
45,2020-01-24,163.8,23,0.9,▲,1.0,0.6,-8.0,398.0,aksomati_prime_set
10,2020-01-24,103.9,39,1.5,▲,7.0,1.5,-6.0,488.0,trinity_prime_set
