,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
26,2020-01-24,109.1,46,-0.1,▼,-9.0,-0.1,7.0,494.0,baza_prime_set
23,2020-01-24,177.8,45,-0.5,▼,-5.0,-0.3,14.0,494.0,nekros_prime_set
20,2020-01-24,99.4,30,-0.2,▼,-5.0,-0.2,7.0,381.0,vauban_prime_set
6,2020-01-24,123.8,138,-2.1,▼,-3.0,-1.7,11.0,1506.0,ivara_prime_set
17,2020-01-24,66.5,24,0.0,-,-2.0,0.0,-18.0,432.0,ash_prime_set
40,2020-01-24,46.4,11,-0.7,▼,-2.0,-1.5,-6.0,181.0,vectis_prime_set
75,2020-01-24,47.8,18,0.5,▲,-1.0,1.1,3.0,193.0,silva_and_aegis_prime_set
19,2020-01-24,56.1,88,1.1,▲,-1.0,2.0,37.0,884.0,wukong_prime_set
25,2020-01-24,54.6,72,1.8,▲,-1.0,3.4,2.0,892.0,atlas_prime_set
5,2020-01-24,45.3,52,0.2,▲,-1.0,0.4,10.0,522.0,limbo_prime_set
