,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
264,2020-12-23,37.1,269,5.0,▲,0.0,15.6,-6.0,3079.0,necramech_streamline
256,2020-12-23,31.5,116,3.9,▲,-3.0,14.1,18.0,1353.0,necramech_intensify
232,2020-12-23,42.4,104,4.5,▲,3.0,11.9,-23.0,3797.0,critical_focus
192,2020-12-23,275.9,29,27.5,▲,36.0,11.1,9.0,1234.0,primed_rubedo_lined_barrel
265,2020-12-23,55.6,103,3.3,▲,-10.0,6.3,-23.0,1305.0,necramech_thrusters
234,2020-12-23,52.4,130,3.0,▲,10.0,6.1,12.0,3587.0,dual_rounds
411,2020-12-23,33.3,14,1.5,▲,-11.0,4.7,0.0,3425.0,shell_shock
50,2020-12-23,34.7,15,1.5,▲,13.0,4.5,0.0,4801.0,sybaris_prime_set
6,2020-12-23,30.5,98,1.2,▲,-53.0,4.1,22.0,18300.0,titania_prime_set
18,2020-12-23,70.2,52,1.9,▲,26.0,2.8,-8.0,22038.0,nova_prime_set
