,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
150,2020-12-23,30.6,16,-2.5,▼,-2.0,-7.6,2.0,3195.0,secura_dual_cestra
499,2020-12-23,40.0,24,-2.1,▼,-2.0,-5.0,2.0,7663.0,bullet_dance
65,2020-12-23,74.8,13,-3.9,▼,23.0,-5.0,5.0,3713.0,hikou_prime_set
338,2020-12-23,33.7,241,-1.7,▼,83.0,-4.8,0.0,48149.0,arcane_energize
79,2020-12-23,30.6,23,-1.5,▼,31.0,-4.7,5.0,11617.0,gram_prime_set
300,2020-12-23,30.6,21,-1.4,▼,72.0,-4.4,-22.0,7525.0,primed_flow
451,2020-12-23,34.4,13,-1.5,▼,31.0,-4.2,-11.0,4228.0,primed_pistol_gambit
64,2020-12-23,51.0,23,-1.5,▼,19.0,-2.9,1.0,4976.0,euphona_prime_set
100,2020-12-23,32.9,10,-1.0,▼,19.0,-2.9,6.0,1758.0,snipetron_vandal_set
87,2020-12-23,32.8,58,-0.9,▼,10.0,-2.7,10.0,20303.0,redeemer_prime_set
