,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-12-23,75.0,114,2.0,▲,-18.0,2.7,-39.0,11113.0,nezha_prime_set
125,2020-12-23,91.1,124,-1.2,▼,-11.0,-1.3,-37.0,4044.0,legendary_fusion_core
34,2020-12-23,69.2,42,0.3,▲,-12.0,0.4,-32.0,5761.0,guandao_prime_set
39,2020-12-23,35.4,25,0.7,▲,-35.0,2.0,-28.0,7952.0,corinth_prime_set
232,2020-12-23,42.4,104,4.5,▲,3.0,11.9,-23.0,3797.0,critical_focus
265,2020-12-23,55.6,103,3.3,▲,-10.0,6.3,-23.0,1305.0,necramech_thrusters
300,2020-12-23,30.6,21,-1.4,▼,72.0,-4.4,-22.0,7525.0,primed_flow
21,2020-12-23,98.8,28,-2.0,▼,34.0,-2.0,-16.0,14792.0,valkyr_prime_set
12,2020-12-23,31.3,58,0.0,-,-85.0,0.0,-16.0,41591.0,ivara_prime_set
30,2020-12-23,173.0,45,-1.3,▼,27.0,-0.7,-15.0,20048.0,volt_prime_set
