,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
264,2020-12-23,37.1,269,5.0,▲,0.0,15.6,-6.0,3079.0,necramech_streamline
338,2020-12-23,33.7,241,-1.7,▼,83.0,-4.8,0.0,48149.0,arcane_energize
339,2020-12-23,30.8,138,0.8,▲,11.0,2.7,57.0,30351.0,arcane_grace
234,2020-12-23,52.4,130,3.0,▲,10.0,6.1,12.0,3587.0,dual_rounds
125,2020-12-23,91.1,124,-1.2,▼,-11.0,-1.3,-37.0,4044.0,legendary_fusion_core
256,2020-12-23,31.5,116,3.9,▲,-3.0,14.1,18.0,1353.0,necramech_intensify
5,2020-12-23,75.0,114,2.0,▲,-18.0,2.7,-39.0,11113.0,nezha_prime_set
232,2020-12-23,42.4,104,4.5,▲,3.0,11.9,-23.0,3797.0,critical_focus
265,2020-12-23,55.6,103,3.3,▲,-10.0,6.3,-23.0,1305.0,necramech_thrusters
6,2020-12-23,30.5,98,1.2,▲,-53.0,4.1,22.0,18300.0,titania_prime_set
