,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
339,2020-12-23,30.8,138,0.8,▲,11.0,2.7,57.0,30351.0,arcane_grace
47,2020-12-23,56.9,70,-0.4,▼,43.0,-0.7,35.0,21184.0,rubico_prime_set
31,2020-12-23,32.3,75,0.0,-,-34.0,0.0,22.0,28155.0,atlas_prime_set
6,2020-12-23,30.5,98,1.2,▲,-53.0,4.1,22.0,18300.0,titania_prime_set
11,2020-12-23,85.2,46,-0.3,▼,54.0,-0.4,18.0,19266.0,limbo_prime_set
256,2020-12-23,31.5,116,3.9,▲,-3.0,14.1,18.0,1353.0,necramech_intensify
15,2020-12-23,68.8,52,0.0,-,-13.0,0.0,15.0,14606.0,frost_prime_set
22,2020-12-23,151.3,32,-1.0,▼,44.0,-0.7,13.0,12540.0,mag_prime_set
35,2020-12-23,39.4,22,0.3,▲,-2.0,0.8,12.0,2297.0,stropha_set
72,2020-12-23,48.8,21,-0.5,▼,32.0,-1.0,12.0,5862.0,dakra_prime_set
