,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
107,2020-08-30,50.8,32,-9.6,▼,26.0,-15.9,-11.0,1105.0,vulkar_wraith
52,2020-08-30,90.6,45,-13.0,▼,5.0,-12.5,9.0,2058.0,akvasto_prime_set
115,2020-08-30,40.0,26,-5.5,▼,10.0,-12.1,-5.0,836.0,prisma_tetra
384,2020-08-30,61.3,18,-3.1,▼,-1.0,-4.8,5.0,1065.0,primed_charged_shell
434,2020-08-30,58.1,43,-2.5,▼,19.0,-4.1,-5.0,2319.0,primed_pistol_gambit
171,2020-08-30,60.3,24,-2.5,▼,3.0,-4.0,6.0,167.0,primed_animal_instinct
385,2020-08-30,39.8,17,-1.5,▼,22.0,-3.6,-2.0,1967.0,primed_point_blank
63,2020-08-30,40.7,27,-1.3,▼,17.0,-3.1,8.0,4106.0,dakra_prime_set
23,2020-08-30,61.6,63,-1.9,▼,-5.0,-3.0,2.0,9227.0,oberon_prime_set
137,2020-08-30,37.5,27,-1.0,▼,5.0,-2.6,9.0,2404.0,secura_lecta
