,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
10,2020-04-24,111.7,39,0.0,-,13.0,0.0,-47.0,5449.0,trinity_prime_set
13,2020-04-24,146.1,82,0.7,▲,35.0,0.5,-43.0,8532.0,saryn_prime_set
19,2020-04-24,33.8,91,-1.5,▼,-34.0,-4.2,-41.0,10792.0,wukong_prime_set
1,2020-04-24,35.1,105,-0.4,▼,-16.0,-1.1,-30.0,8031.0,equinox_prime_set
4,2020-04-24,153.8,40,1.4,▲,25.0,0.9,-25.0,4186.0,ember_prime_set
174,2020-04-24,56.0,10,-0.8,▼,0.0,-1.4,-15.0,624.0,health_conversion
272,2020-04-24,57.4,27,0.0,-,2.0,0.0,-14.0,590.0,high_voltage
148,2020-04-24,32.6,26,1.3,▲,6.0,4.2,-13.0,1143.0,steel_charge
92,2020-04-24,67.6,20,-0.5,▼,16.0,-0.7,-12.0,1495.0,imperator_vandal_set
15,2020-04-24,90.7,39,0.0,-,23.0,0.0,-11.0,4384.0,valkyr_prime_set
