,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-04-24,58.7,172,-1.0,▼,-46.0,-1.7,55.0,14930.0,ivara_prime_set
7,2020-04-24,33.0,127,0.3,▲,-19.0,0.9,25.0,7896.0,chroma_prime_set
101,2020-04-24,51.2,110,-4.9,▼,-3.0,-8.7,98.0,621.0,supra_vandal
23,2020-04-24,79.8,105,0.1,▲,-39.0,0.1,28.0,6923.0,nekros_prime_set
1,2020-04-24,35.1,105,-0.4,▼,-16.0,-1.1,-30.0,8031.0,equinox_prime_set
3,2020-04-24,39.4,101,-0.3,▼,-21.0,-0.8,-1.0,10058.0,mesa_prime_set
255,2020-04-24,41.6,100,0.4,▲,4.0,1.0,35.0,1800.0,exodia_contagion
25,2020-04-24,32.1,97,-1.1,▼,-22.0,-3.3,-3.0,9695.0,atlas_prime_set
24,2020-04-24,193.4,93,0.0,-,29.0,0.0,10.0,5760.0,volt_prime_set
19,2020-04-24,33.8,91,-1.5,▼,-34.0,-4.2,-41.0,10792.0,wukong_prime_set
