,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
336,2021-01-05,30.5,163,0.5,▲,78.0,1.7,12.0,50513.0,arcane_energize
5,2021-01-05,66.0,104,-1.0,▼,-26.0,-1.5,-4.0,12577.0,nezha_prime_set
337,2021-01-05,32.3,92,1.1,▲,13.0,3.5,-26.0,31776.0,arcane_grace
258,2021-01-05,31.8,91,-0.2,▼,-9.0,-0.6,-19.0,4951.0,necramech_streamline
9,2021-01-05,55.7,74,0.0,-,-4.0,0.0,7.0,42867.0,mesa_prime_set
12,2021-01-05,34.7,74,0.1,▲,-80.0,0.3,12.0,42633.0,ivara_prime_set
25,2021-01-05,35.9,67,0.7,▲,-35.0,2.0,-33.0,39623.0,wukong_prime_set
228,2021-01-05,48.0,66,-1.0,▼,6.0,-2.0,-5.0,4789.0,dual_rounds
47,2021-01-05,60.9,58,-0.3,▼,51.0,-0.5,21.0,21910.0,rubico_prime_set
7,2021-01-05,35.4,55,0.0,-,-33.0,0.0,-14.0,30095.0,equinox_prime_set
