,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
26,2020-01-28,106.9,40,-2.8,▼,-10.0,-2.6,-7.0,659.0,baza_prime_set
20,2020-01-28,98.8,25,0.0,-,-6.0,0.0,-6.0,502.0,vauban_prime_set
6,2020-01-28,118.8,113,-0.9,▼,-5.0,-0.8,8.0,1974.0,ivara_prime_set
7,2020-01-28,39.3,55,-0.1,▼,-4.0,-0.3,0.0,769.0,chroma_prime_set
17,2020-01-28,64.6,33,-1.2,▼,-4.0,-1.8,-1.0,576.0,ash_prime_set
64,2020-01-28,82.6,10,0.1,▲,-3.0,0.1,-3.0,143.0,glaive_prime_set
23,2020-01-28,178.3,41,0.5,▲,-3.0,0.3,2.0,649.0,nekros_prime_set
70,2020-01-28,39.7,14,-0.2,▼,-2.0,-0.5,1.0,249.0,ninkondi_prime_set
45,2020-01-28,155.7,29,-3.0,▼,-2.0,-1.9,-4.0,525.0,aksomati_prime_set
40,2020-01-28,42.8,11,-0.4,▼,-2.0,-0.9,-4.0,246.0,vectis_prime_set
