,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
120,120,2020-05-12,289.9,49,0.1,▲,23.0,0.0,16.0,3731.0,loki_prime_set
120,120,2020-05-12,36.3,103,0.0,-,-18.0,0.0,30.0,9774.0,equinox_prime_set
120,120,2020-05-12,159.6,41,0.1,▲,14.0,0.1,-21.0,7668.0,rhino_prime_set
120,120,2020-05-12,34.8,140,0.0,-,-30.0,0.0,1.0,12310.0,mesa_prime_set
120,120,2020-05-12,153.9,52,0.1,▲,27.0,0.1,12.0,5049.0,ember_prime_set
120,120,2020-05-12,64.9,51,-0.6,▼,21.0,-0.9,-7.0,8382.0,limbo_prime_set
120,120,2020-05-12,49.5,147,0.4,▲,-52.0,0.8,-23.0,17446.0,ivara_prime_set
120,120,2020-05-12,31.4,89,-4.2,▼,-22.0,-11.8,-39.0,9836.0,chroma_prime_set
120,120,2020-05-12,90.1,60,-1.0,▼,8.0,-1.1,22.0,3667.0,nyx_prime_set
120,120,2020-05-12,176.8,37,-0.5,▼,34.0,-0.3,-12.0,4242.0,frost_prime_set
120,120,2020-05-12,109.9,69,-0.1,▼,12.0,-0.1,9.0,6546.0,trinity_prime_set
120,120,2020-05-12,92.4,52,-0.5,▼,6.0,-0.5,-28.0,6365.0,hydroid_prime_set
120,120,2020-05-12,158.2,68,0.0,-,40.0,0.0,4.0,6659.0,nova_prime_set
120,120,2020-05-12,147.6,85,-0.1,▼,32.0,-0.1,3.0,10079.0,saryn_prime_set
120,120,2020-05-12,70.2,83,-0.8,▼,33.0,-1.1,13.0,7619.0,mirage_prime_set
120,120,2020-05-12,91.6,34,0.5,▲,23.0,0.5,-21.0,5322.0,valkyr_prime_set
120,120,2020-05-12,120.6,45,-0.5,▼,10.0,-0.4,2.0,4390.0,mag_prime_set
120,120,2020-05-12,106.8,89,-0.3,▼,33.0,-0.3,31.0,5288.0,ash_prime_set
120,120,2020-05-12,53.7,44,-0.9,▼,29.0,-1.6,7.0,4338.0,zephyr_prime_set
120,120,2020-05-12,29.8,109,0.0,-,-40.0,0.0,3.0,12941.0,wukong_prime_set
120,120,2020-05-12,163.9,65,-1.1,▼,29.0,-0.7,20.0,5454.0,vauban_prime_set
120,120,2020-05-12,82.2,29,0.0,-,9.0,0.0,1.0,4158.0,banshee_prime_set
120,120,2020-05-12,39.5,59,0.0,-,-25.0,0.0,22.0,4753.0,oberon_prime_set
120,120,2020-05-12,77.9,120,-0.7,▼,-43.0,-0.9,50.0,8447.0,nekros_prime_set
120,120,2020-05-12,190.1,51,0.2,▲,25.0,0.1,-26.0,6856.0,volt_prime_set
120,120,2020-05-12,29.4,74,-0.3,▼,-28.0,-1.0,-6.0,11541.0,atlas_prime_set
120,120,2020-05-12,51.4,41,0.4,▲,-35.0,0.8,13.0,5482.0,baza_prime_set
120,120,2020-05-12,69.4,13,0.5,▲,10.0,0.7,-5.0,1483.0,boar_prime_set
120,120,2020-05-12,47.6,8,0.0,-,-5.0,0.0,-9.0,1508.0,boltor_prime_set
120,120,2020-05-12,7.5,19,0.1,▲,1.0,1.4,1.0,2572.0,braton_prime_set
120,120,2020-05-12,7.7,12,0.3,▲,3.0,4.1,1.0,1321.0,burston_prime_set
