,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-05-12,158.2,68,0.0,-,40.0,0.0,4.0,6659.0,nova_prime_set
1,68,2020-05-12,125.3,48,-0.3,▼,35.0,-0.2,16.0,3503.0,kronen_prime_set
2,178,2020-05-12,83.5,40,1.0,▲,34.0,1.2,12.0,2090.0,primed_continuity
3,9,2020-05-12,176.8,37,-0.5,▼,34.0,-0.3,-12.0,4242.0,frost_prime_set
4,17,2020-05-12,106.8,89,-0.3,▼,33.0,-0.3,31.0,5288.0,ash_prime_set
5,14,2020-05-12,70.2,83,-0.8,▼,33.0,-1.1,13.0,7619.0,mirage_prime_set
6,13,2020-05-12,147.6,85,-0.1,▼,32.0,-0.1,3.0,10079.0,saryn_prime_set
7,20,2020-05-12,163.9,65,-1.1,▼,29.0,-0.7,20.0,5454.0,vauban_prime_set
8,18,2020-05-12,53.7,44,-0.9,▼,29.0,-1.6,7.0,4338.0,zephyr_prime_set
9,179,2020-05-12,73.8,18,0.0,-,29.0,0.0,-29.0,1516.0,primed_flow
