,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
9,2020-10-17,80.6,100,6.4,▲,20.0,8.6,54.0,12969.0,ember_prime_set
74,2020-10-17,40.4,19,2.4,▲,0.0,6.3,4.0,5219.0,galatine_prime_set
85,2020-10-17,57.0,11,1.5,▲,23.0,2.7,-3.0,3382.0,scindo_prime_set
61,2020-10-17,72.9,15,1.9,▲,18.0,2.7,6.0,4183.0,euphona_prime_set
54,2020-10-17,39.6,33,1.0,▲,-4.0,2.6,-4.0,6747.0,akjagara_prime_set
8,2020-10-17,44.3,214,1.0,▲,-16.0,2.3,33.0,34994.0,mesa_prime_set
6,2020-10-17,37.4,56,0.8,▲,-22.0,2.2,9.0,23413.0,equinox_prime_set
47,2020-10-17,37.9,12,0.8,▲,12.0,2.2,7.0,4016.0,sybaris_prime_set
12,2020-10-17,67.8,58,1.4,▲,20.0,2.1,1.0,23603.0,chroma_prime_set
13,2020-10-17,127.4,33,2.5,▲,32.0,2.0,8.0,8705.0,nyx_prime_set
