,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
8,2020-10-17,44.3,214,1.0,▲,-16.0,2.3,33.0,34994.0,mesa_prime_set
327,2020-10-17,64.1,146,0.5,▲,88.0,0.8,56.0,38933.0,arcane_energize
105,2020-10-17,34.8,138,0.0,-,4.0,0.0,-54.0,4968.0,melee_riven_mod_(veiled)
31,2020-10-17,70.9,132,0.3,▲,-34.0,0.4,39.0,20948.0,inaros_prime_set
107,2020-10-17,30.2,123,0.0,-,-2.0,0.0,14.0,3992.0,rifle_riven_mod_(veiled)
24,2020-10-17,34.5,107,0.3,▲,-35.0,0.9,14.0,32188.0,wukong_prime_set
9,2020-10-17,80.6,100,6.4,▲,20.0,8.6,54.0,12969.0,ember_prime_set
18,2020-10-17,169.8,84,-0.5,▼,53.0,-0.3,24.0,23692.0,saryn_prime_set
328,2020-10-17,45.5,81,0.2,▲,30.0,0.4,32.0,25320.0,arcane_grace
19,2020-10-17,93.9,76,0.0,-,61.0,0.0,32.0,18756.0,mirage_prime_set
