,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-14,50.2,110,0.3,▲,-50.0,0.6,-21.0,17687.0,ivara_prime_set
23,2020-05-14,78.4,123,0.5,▲,-42.0,0.6,41.0,8652.0,nekros_prime_set
46,2020-05-14,84.2,45,2.0,▲,-40.0,2.4,-12.0,4192.0,aksomati_prime_set
19,2020-05-14,34.0,107,0.2,▲,-38.0,0.6,-29.0,13184.0,wukong_prime_set
26,2020-05-14,51.1,52,-0.2,▼,-37.0,-0.4,19.0,5567.0,baza_prime_set
3,2020-05-14,35.1,130,0.1,▲,-28.0,0.3,1.0,12569.0,mesa_prime_set
22,2020-05-14,39.5,35,0.0,-,-25.0,0.0,-21.0,4844.0,oberon_prime_set
7,2020-05-14,32.3,119,0.4,▲,-20.0,1.3,15.0,10059.0,chroma_prime_set
77,2020-05-14,49.3,29,0.0,-,-20.0,0.0,10.0,2154.0,tekko_prime_set
1,2020-05-14,34.3,87,-2.5,▼,-18.0,-6.8,-35.0,9983.0,equinox_prime_set
