,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
1,2020-05-14,34.3,87,-2.5,▼,-18.0,-6.8,-35.0,9983.0,equinox_prime_set
280,2020-05-14,34.0,13,-2.0,▼,1.0,-5.6,-2.0,287.0,blaze
105,2020-05-14,31.1,17,-1.5,▼,-6.0,-4.6,9.0,1041.0,synoid_gammacor
112,2020-05-14,32.1,24,-1.5,▼,1.0,-4.5,15.0,1020.0,sancti_castanas
120,2020-05-14,34.0,17,-1.6,▼,-6.0,-4.5,9.0,995.0,sancti_magistar
121,2020-05-14,34.3,18,-1.4,▼,7.0,-3.9,1.0,917.0,telos_boltor
119,2020-05-14,34.3,18,-1.0,▼,-4.0,-2.8,2.0,972.0,synoid_heliocor
49,2020-05-14,35.4,13,-0.8,▼,9.0,-2.2,-2.0,1762.0,ballistica_prime_set
88,2020-05-14,135.1,11,-2.9,▼,-6.0,-2.1,6.0,645.0,lato_vandal_set
42,2020-05-14,48.1,15,-1.0,▼,11.0,-2.0,0.0,1574.0,akbolto_prime_set
