,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
65,2020-01-16,85.7,16,2.5,▲,1.0,3.0,13.0,28.0,glaive_prime_set
40,2020-01-16,41.4,23,-0.9,▼,-1.0,-2.1,12.0,40.0,vectis_prime_set
26,2020-01-16,111.2,51,-1.7,▼,-3.0,-1.5,11.0,147.0,baza_prime_set
47,2020-01-16,64.3,16,2.0,▲,0.0,3.2,9.0,37.0,akstiletto_prime_set
5,2020-01-16,47.1,42,0.8,▲,1.0,1.7,8.0,137.0,limbo_prime_set
46,2020-01-16,157.5,45,-0.9,▼,-1.0,-0.6,8.0,123.0,aksomati_prime_set
67,2020-01-16,36.8,10,1.5,▲,-1.0,4.2,7.0,25.0,kogake_prime_set
44,2020-01-16,35.0,17,-0.4,▼,-1.0,-1.1,7.0,49.0,akjagara_prime_set
71,2020-01-16,41.6,26,0.5,▲,1.0,1.2,6.0,63.0,ninkondi_prime_set
51,2020-01-16,56.5,13,-0.5,▼,0.0,-0.9,5.0,38.0,euphona_prime_set
