,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
40,2020-01-16,41.4,23,-0.9,▼,-1.0,-2.1,12.0,40.0,vectis_prime_set
37,2020-01-16,33.0,12,-0.6,▼,1.0,-1.8,4.0,27.0,sybaris_prime_set
26,2020-01-16,111.2,51,-1.7,▼,-3.0,-1.5,11.0,147.0,baza_prime_set
6,2020-01-16,117.2,123,-1.5,▼,-3.0,-1.3,-6.0,400.0,ivara_prime_set
25,2020-01-16,52.8,46,-0.6,▼,-1.0,-1.1,-42.0,191.0,atlas_prime_set
44,2020-01-16,35.0,17,-0.4,▼,-1.0,-1.1,7.0,49.0,akjagara_prime_set
51,2020-01-16,56.5,13,-0.5,▼,0.0,-0.9,5.0,38.0,euphona_prime_set
20,2020-01-16,100.9,25,-0.9,▼,-3.0,-0.9,-8.0,104.0,vauban_prime_set
46,2020-01-16,157.5,45,-0.9,▼,-1.0,-0.6,8.0,123.0,aksomati_prime_set
78,2020-01-16,38.6,13,-0.2,▼,-1.0,-0.5,2.0,40.0,tipedo_prime_set
