,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
398,2020-10-24,79.2,68,-14.9,▼,9.0,-15.8,-5.0,927.0,split_flights
151,2020-10-24,70.8,45,-8.8,▼,31.0,-11.1,-10.0,954.0,prova_vandal
47,2020-10-24,35.4,15,-1.9,▼,11.0,-5.1,-1.0,4098.0,sybaris_prime_set
75,2020-10-24,35.6,33,-1.3,▼,-10.0,-3.5,11.0,3383.0,glaive_prime_set
372,2020-10-24,39.0,12,-1.4,▼,3.0,-3.5,5.0,3182.0,blaze
68,2020-10-24,96.7,13,-3.0,▼,60.0,-3.0,8.0,2233.0,ankyros_prime_set
32,2020-10-24,45.7,20,-1.3,▼,-63.0,-2.8,5.0,11618.0,baza_prime_set
132,2020-10-24,32.9,11,-0.9,▼,4.0,-2.7,2.0,3059.0,synoid_simulor
103,2020-10-24,38.1,29,-1.0,▼,-28.0,-2.6,6.0,6457.0,karyst_prime_set
31,2020-10-24,69.3,96,-1.8,▼,-37.0,-2.5,-3.0,21591.0,inaros_prime_set
