,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
319,2020-10-24,66.3,145,0.0,-,92.0,0.0,78.0,39858.0,arcane_energize
11,2020-10-24,42.8,79,-0.4,▼,-75.0,-0.9,24.0,37226.0,ivara_prime_set
8,2020-10-24,49.9,100,0.2,▲,-9.0,0.4,-77.0,35888.0,mesa_prime_set
24,2020-10-24,35.4,127,-0.3,▼,-34.0,-0.8,29.0,32875.0,wukong_prime_set
320,2020-10-24,45.0,72,0.0,-,29.0,0.0,9.0,25893.0,arcane_grace
30,2020-10-24,35.5,85,0.0,-,-28.0,0.0,35.0,25197.0,atlas_prime_set
18,2020-10-24,171.1,56,0.2,▲,55.0,0.1,13.0,24092.0,saryn_prime_set
12,2020-10-24,69.0,60,-0.1,▼,19.0,-0.1,23.0,23935.0,chroma_prime_set
6,2020-10-24,38.1,53,-0.7,▼,-21.0,-1.8,9.0,23784.0,equinox_prime_set
31,2020-10-24,69.3,96,-1.8,▼,-37.0,-2.5,-3.0,21591.0,inaros_prime_set
