,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
262,262,2020-10-01,383.9,16,4.9,▲,74.0,1.3,-18.0,7817.0,loki_prime_set
16,16,2020-10-01,21.9,50,-0.6,▼,1.0,-2.7,12.0,869.0,dethcube_prime_set
16,16,2020-10-01,106.1,11,0.3,▲,5.0,0.3,-3.0,185.0,wyrm_prime_set
16,16,2020-10-01,84.1,25,1.5,▲,8.0,1.8,-20.0,761.0,helios_prime_set
16,16,2020-10-01,74.4,22,1.4,▲,8.0,1.9,-5.0,482.0,carrier_prime_set
86,86,2020-10-01,40.0,63,0.0,-,-33.0,0.0,-27.0,12258.0,titania_prime_set
262,262,2020-10-01,36.8,61,0.8,▲,-23.0,2.2,-10.0,22390.0,equinox_prime_set
262,262,2020-10-01,176.1,54,0.7,▲,30.0,0.4,16.0,16134.0,rhino_prime_set
262,262,2020-10-01,36.3,154,0.3,▲,-25.0,0.8,-11.0,32427.0,mesa_prime_set
262,262,2020-10-01,107.7,62,-2.8,▼,30.0,-2.5,1.0,11716.0,ember_prime_set
262,262,2020-10-01,89.7,45,1.4,▲,51.0,1.6,-15.0,15924.0,limbo_prime_set
262,262,2020-10-01,40.0,88,0.0,-,-71.0,0.0,-5.0,35702.0,ivara_prime_set
262,262,2020-10-01,63.1,67,0.1,▲,16.0,0.2,-25.0,22733.0,chroma_prime_set
262,262,2020-10-01,117.2,17,1.3,▲,27.0,1.1,-2.0,8252.0,nyx_prime_set
262,262,2020-10-01,113.2,60,-4.1,▼,23.0,-3.5,-8.0,9226.0,frost_prime_set
262,262,2020-10-01,39.0,40,0.0,-,-33.0,0.0,-56.0,16384.0,trinity_prime_set
262,262,2020-10-01,91.8,44,1.5,▲,13.0,1.7,-6.0,12907.0,hydroid_prime_set
262,262,2020-10-01,66.7,38,1.8,▲,16.0,2.8,-35.0,18154.0,nova_prime_set
262,262,2020-10-01,165.6,69,2.0,▲,50.0,1.2,-14.0,22526.0,saryn_prime_set
262,262,2020-10-01,85.7,74,1.5,▲,54.0,1.8,15.0,17834.0,mirage_prime_set
262,262,2020-10-01,98.7,30,1.5,▲,33.0,1.5,2.0,12202.0,valkyr_prime_set
262,262,2020-10-01,141.0,33,0.5,▲,39.0,0.4,-7.0,10239.0,mag_prime_set
