,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-01,40.0,88,0.0,-,-71.0,0.0,-5.0,35702.0,ivara_prime_set
32,2020-10-01,47.4,28,0.5,▲,-64.0,1.1,8.0,11068.0,baza_prime_set
56,2020-10-01,74.4,18,-0.7,▼,-44.0,-0.9,-3.0,8626.0,aksomati_prime_set
31,2020-10-01,63.4,119,-0.4,▼,-41.0,-0.6,0.0,19071.0,inaros_prime_set
24,2020-10-01,33.2,119,0.6,▲,-39.0,1.8,-6.0,30741.0,wukong_prime_set
102,2020-10-01,48.9,23,1.0,▲,-36.0,2.1,6.0,5221.0,panthera_prime_set
5,2020-10-01,40.0,63,0.0,-,-33.0,0.0,-27.0,12258.0,titania_prime_set
15,2020-10-01,39.0,40,0.0,-,-33.0,0.0,-56.0,16384.0,trinity_prime_set
103,2020-10-01,37.7,25,0.7,▲,-28.0,1.9,1.0,5806.0,karyst_prime_set
30,2020-10-01,35.8,66,0.4,▲,-27.0,1.1,7.0,23894.0,atlas_prime_set
