,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
331,2020-10-01,61.4,125,0.6,▲,84.0,1.0,-138.0,36620.0,arcane_energize
11,2020-10-01,40.0,88,0.0,-,-71.0,0.0,-5.0,35702.0,ivara_prime_set
8,2020-10-01,36.3,154,0.3,▲,-25.0,0.8,-11.0,32427.0,mesa_prime_set
24,2020-10-01,33.2,119,0.6,▲,-39.0,1.8,-6.0,30741.0,wukong_prime_set
30,2020-10-01,35.8,66,0.4,▲,-27.0,1.1,7.0,23894.0,atlas_prime_set
332,2020-10-01,47.4,71,0.2,▲,33.0,0.4,-3.0,23859.0,arcane_grace
12,2020-10-01,63.1,67,0.1,▲,16.0,0.2,-25.0,22733.0,chroma_prime_set
18,2020-10-01,165.6,69,2.0,▲,50.0,1.2,-14.0,22526.0,saryn_prime_set
6,2020-10-01,36.8,61,0.8,▲,-23.0,2.2,-10.0,22390.0,equinox_prime_set
28,2020-10-01,141.4,68,1.4,▲,10.0,1.0,0.0,19531.0,nekros_prime_set
