,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,294,2020-10-01,77.4,43,1.9,▲,89.0,2.5,5.0,7971.0,primed_continuity
1,331,2020-10-01,61.4,125,0.6,▲,84.0,1.0,-138.0,36620.0,arcane_energize
2,0,2020-10-01,383.9,16,4.9,▲,74.0,1.3,-18.0,7817.0,loki_prime_set
3,78,2020-10-01,175.2,43,2.0,▲,63.0,1.2,14.0,10970.0,kronen_prime_set
4,295,2020-10-01,73.9,43,1.0,▲,61.0,1.4,22.0,5358.0,primed_flow
5,22,2020-10-01,138.4,30,-0.9,▼,56.0,-0.6,2.0,12242.0,ash_prime_set
6,19,2020-10-01,85.7,74,1.5,▲,54.0,1.8,15.0,17834.0,mirage_prime_set
7,10,2020-10-01,89.7,45,1.4,▲,51.0,1.6,-15.0,15924.0,limbo_prime_set
8,101,2020-10-01,63.3,20,0.5,▲,51.0,0.8,-4.0,6056.0,imperator_vandal_set
9,18,2020-10-01,165.6,69,2.0,▲,50.0,1.2,-14.0,22526.0,saryn_prime_set
