,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
48,2021-01-09,56.4,37,-4.8,▼,3.0,-7.8,20.0,10367.0,soma_prime_set
362,2021-01-09,39.5,10,-2.0,▼,-3.0,-4.8,2.0,5522.0,hammer_shot
163,2021-01-09,36.7,10,-1.4,▼,8.0,-3.7,-3.0,3552.0,telos_boltor
37,2021-01-09,55.6,19,-1.7,▼,-20.0,-3.0,-15.0,3800.0,zakti_prime_set
138,2021-01-09,31.8,11,-1.0,▼,4.0,-3.0,7.0,3941.0,synoid_simulor
59,2021-01-09,51.4,15,-1.5,▼,-68.0,-2.8,-6.0,10636.0,aksomati_prime_set
70,2021-01-09,32.4,17,-0.9,▼,6.0,-2.7,-6.0,8906.0,vasto_prime_set
76,2021-01-09,36.7,20,-1.0,▼,29.0,-2.7,9.0,6493.0,fragor_prime_set
106,2021-01-09,47.7,17,-1.2,▼,-37.0,-2.5,9.0,7723.0,panthera_prime_set
52,2021-01-09,45.1,18,-1.0,▼,12.0,-2.2,-1.0,7708.0,tigris_prime_set
