,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
78,2021-01-09,65.5,19,3.3,▲,-3.0,5.3,-12.0,5537.0,glaive_prime_set
79,2021-01-09,38.8,19,1.9,▲,39.0,5.1,-2.0,12068.0,gram_prime_set
402,2021-01-09,45.4,12,2.0,▲,-3.0,4.6,-10.0,3648.0,shell_shock
111,2021-01-09,30.1,118,1.2,▲,-10.0,4.2,21.0,19093.0,melee_riven_mod_(veiled)
86,2021-01-09,45.2,27,1.4,▲,-5.0,3.2,3.0,11942.0,reaper_prime_set
40,2021-01-09,96.5,15,2.9,▲,36.0,3.1,6.0,4315.0,boar_prime_set
44,2021-01-09,70.3,12,2.1,▲,29.0,3.1,6.0,4778.0,cernos_prime_set
109,2021-01-09,55.8,10,1.6,▲,12.0,3.0,-23.0,308.0,basmu_blueprint
334,2021-01-09,34.1,94,1.0,▲,16.0,3.0,28.0,32069.0,arcane_grace
50,2021-01-09,38.4,18,0.9,▲,17.0,2.4,10.0,5025.0,sybaris_prime_set
