,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
4,2020-09-14,34.8,177,-0.4,▼,-29.0,-1.1,-82.0,29584.0,mesa_prime_set
7,2020-09-14,44.6,139,-1.1,▼,-65.0,-2.4,-42.0,33971.0,ivara_prime_set
1,2020-09-14,43.4,138,-0.3,▼,-25.0,-0.7,-52.0,10508.0,titania_prime_set
305,2020-09-14,48.3,130,-2.8,▼,31.0,-5.5,-47.0,22353.0,arcane_grace
14,2020-09-14,151.6,127,0.7,▲,35.0,0.5,1.0,21028.0,saryn_prime_set
304,2020-09-14,51.6,126,0.1,▲,68.0,0.2,-118.0,33941.0,arcane_energize
20,2020-09-14,31.7,121,0.1,▲,-44.0,0.3,4.0,28586.0,wukong_prime_set
27,2020-09-14,70.3,118,-1.6,▼,-30.0,-2.2,-31.0,16931.0,inaros_prime_set
38,2020-09-14,50.4,105,1.4,▲,37.0,2.9,2.0,15124.0,rubico_prime_set
13,2020-09-14,53.0,92,0.3,▲,7.0,0.6,-53.0,16508.0,nova_prime_set
