,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-07-02,47.0,102,0.8,▲,-50.0,1.7,26.0,23878.0,ivara_prime_set
214,2020-07-02,31.7,79,0.2,▲,28.0,0.6,-96.0,20327.0,arcane_energize
19,2020-07-02,30.4,119,0.7,▲,-40.0,2.4,57.0,18576.0,wukong_prime_set
3,2020-07-02,36.5,79,0.7,▲,-25.0,2.0,-25.0,18050.0,mesa_prime_set
7,2020-07-02,36.2,119,1.6,▲,-19.0,4.6,-62.0,14991.0,chroma_prime_set
1,2020-07-02,31.8,75,0.6,▲,-22.0,1.9,-7.0,14215.0,equinox_prime_set
13,2020-07-02,148.5,46,0.2,▲,36.0,0.1,-6.0,14051.0,saryn_prime_set
23,2020-07-02,88.0,59,0.3,▲,-41.0,0.3,-3.0,12896.0,nekros_prime_set
215,2020-07-02,32.5,72,0.7,▲,15.0,2.2,-10.0,12728.0,arcane_grace
14,2020-07-02,71.5,61,0.5,▲,34.0,0.7,4.0,11090.0,mirage_prime_set
