,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
239,2020-08-03,43.4,382,0.8,▲,48.0,1.9,21.0,25573.0,arcane_energize
27,2020-08-03,105.7,342,6.3,▲,-6.0,6.3,-96.0,8211.0,inaros_prime_set
1,2020-08-03,47.3,216,3.1,▲,-9.0,7.0,-63.0,3705.0,titania_prime_set
4,2020-08-03,35.5,184,0.0,-,-26.0,0.0,-21.0,21726.0,mesa_prime_set
2,2020-08-03,31.9,163,1.0,▲,-24.0,3.2,29.0,16664.0,equinox_prime_set
7,2020-08-03,41.4,161,1.6,▲,-56.0,4.0,-82.0,27367.0,ivara_prime_set
26,2020-08-03,31.9,159,1.2,▲,-26.0,3.9,-16.0,18177.0,atlas_prime_set
98,2020-08-03,77.1,125,2.1,▲,-8.0,2.8,28.0,2633.0,karyst_prime_set
25,2020-08-03,166.1,116,0.9,▲,11.0,0.5,31.0,11415.0,volt_prime_set
14,2020-08-03,149.5,115,-1.5,▼,37.0,-1.0,-10.0,16701.0,saryn_prime_set
