,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-08-03,105.7,342,6.3,▲,-6.0,6.3,-96.0,8211.0,inaros_prime_set
7,2020-08-03,41.4,161,1.6,▲,-56.0,4.0,-82.0,27367.0,ivara_prime_set
1,2020-08-03,47.3,216,3.1,▲,-9.0,7.0,-63.0,3705.0,titania_prime_set
12,2020-08-03,69.2,46,3.5,▲,-1.0,5.3,-49.0,10287.0,hydroid_prime_set
29,2020-08-03,31.9,66,1.5,▲,-1.0,4.9,-47.0,1023.0,pangolin_prime_set
199,2020-08-03,37.5,67,-10.4,▼,47.0,-21.7,-34.0,4863.0,primed_continuity
30,2020-08-03,52.8,107,4.3,▲,-7.0,8.9,-30.0,1491.0,corinth_prime_set
23,2020-08-03,55.8,43,0.7,▲,-8.0,1.3,-26.0,8082.0,oberon_prime_set
277,2020-08-03,46.3,17,-0.1,▼,-5.0,-0.2,-22.0,2991.0,high_voltage
24,2020-08-03,102.2,80,-0.5,▼,-25.0,-0.5,-21.0,14879.0,nekros_prime_set
