,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
13,2020-04-25,145.8,144,-0.3,▼,34.0,-0.2,62.0,8676.0,saryn_prime_set
25,2020-04-25,31.4,134,-0.7,▼,-23.0,-2.2,37.0,9829.0,atlas_prime_set
26,2020-04-25,58.8,71,-1.0,▼,-33.0,-1.7,25.0,4757.0,baza_prime_set
6,2020-04-25,57.3,196,-1.4,▼,-47.0,-2.4,24.0,15126.0,ivara_prime_set
10,2020-04-25,111.2,62,-0.5,▼,12.0,-0.4,23.0,5511.0,trinity_prime_set
4,2020-04-25,154.4,63,0.6,▲,26.0,0.4,23.0,4249.0,ember_prime_set
11,2020-04-25,94.8,90,-1.0,▼,10.0,-1.0,22.0,5329.0,hydroid_prime_set
9,2020-04-25,178.5,48,-0.4,▼,36.0,-0.2,21.0,3559.0,frost_prime_set
38,2020-04-25,38.5,27,-0.9,▼,17.0,-2.3,18.0,1926.0,tiberon_prime_set
132,2020-04-25,32.7,66,0.1,▲,-3.0,0.3,18.0,1724.0,growing_power
