,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
101,2020-04-25,46.3,64,-4.9,▼,-4.0,-9.6,-46.0,685.0,supra_vandal
243,2020-04-25,42.5,70,0.9,▲,5.0,2.2,-30.0,1870.0,exodia_contagion
1,2020-04-25,34.3,77,-0.8,▼,-17.0,-2.3,-28.0,8108.0,equinox_prime_set
12,2020-04-25,167.4,59,-1.2,▼,48.0,-0.7,-20.0,5592.0,nova_prime_set
23,2020-04-25,79.8,85,0.0,-,-39.0,0.0,-20.0,7008.0,nekros_prime_set
24,2020-04-25,192.9,78,-0.5,▼,28.0,-0.3,-15.0,5838.0,volt_prime_set
21,2020-04-25,85.9,40,0.5,▲,15.0,0.6,-14.0,3476.0,banshee_prime_set
59,2020-04-25,39.7,13,-0.3,▼,19.0,-0.8,-12.0,1907.0,dakra_prime_set
2,2020-04-25,158.5,63,-0.1,▼,12.0,-0.1,-11.0,6609.0,rhino_prime_set
17,2020-04-25,99.6,46,-0.5,▼,26.0,-0.5,-9.0,4450.0,ash_prime_set
