,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-27,3.6,10,0.0,-,0.0,0.0
1,2020-04-28,3.7,8,0.1,▲,1.0,2.8
2,2020-04-29,3.8,6,0.1,▲,2.0,2.7
3,2020-04-30,4.3,12,0.5,▲,3.0,13.2
4,2020-05-01,4.3,7,0.0,-,3.0,0.0
5,2020-05-02,4.7,1,0.4,▲,4.0,9.3
6,2020-05-03,4.6,5,-0.1,▼,3.0,-2.1
7,2020-05-04,4.5,3,-0.1,▼,2.0,-2.2
8,2020-05-05,3.8,3,-0.7,▼,1.0,-15.6
9,2020-05-06,3.5,9,-0.3,▼,0.0,-7.9
10,2020-05-07,3.2,7,-0.3,▼,-1.0,-8.6
11,2020-05-08,3.3,13,0.1,▲,0.0,3.1
12,2020-05-09,3.3,9,0.0,-,0.0,0.0
13,2020-05-10,3.4,5,0.1,▲,1.0,3.0
14,2020-05-11,3.6,7,0.2,▲,2.0,5.9
15,2020-05-12,3.7,8,0.1,▲,3.0,2.8
16,2020-05-13,3.7,9,0.0,-,3.0,0.0
17,2020-05-14,3.7,10,0.0,-,3.0,0.0
18,2020-05-15,3.5,2,-0.2,▼,2.0,-5.4
19,2020-05-16,3.3,6,-0.2,▼,1.0,-5.7
20,2020-05-17,3.3,11,0.0,-,1.0,0.0
21,2020-05-18,3.1,6,-0.2,▼,0.0,-6.1
22,2020-05-19,3.1,5,0.0,-,0.0,0.0
23,2020-05-20,3.5,5,0.4,▲,1.0,12.9
24,2020-05-21,3.7,11,0.2,▲,2.0,5.7
25,2020-05-22,3.5,5,-0.2,▼,1.0,-5.4
26,2020-05-23,3.7,6,0.2,▲,2.0,5.7
27,2020-05-24,3.8,6,0.1,▲,3.0,2.7
28,2020-05-25,3.8,7,0.0,-,3.0,0.0
29,2020-05-26,3.9,7,0.1,▲,4.0,2.6
30,2020-05-27,4.2,9,0.3,▲,5.0,7.7
31,2020-05-28,4.3,5,0.1,▲,6.0,2.4
32,2020-05-29,4.3,9,0.0,-,6.0,0.0
33,2020-05-30,4.2,12,-0.1,▼,5.0,-2.3
