,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
111,2020-11-06,30.5,257,-2.8,▼,-1.0,-8.4,117.0,6842.0,rifle_riven_mod_(veiled)
5,2020-11-06,108.6,227,-3.9,▼,-2.0,-3.5,29.0,4050.0,nezha_prime_set
109,2020-11-06,34.7,182,-0.3,▼,3.0,-0.9,-23.0,8767.0,melee_riven_mod_(veiled)
34,2020-11-06,99.8,142,-4.4,▼,-2.0,-4.2,29.0,2289.0,guandao_prime_set
9,2020-11-06,47.3,120,-0.4,▼,-14.0,-0.8,7.0,37708.0,mesa_prime_set
7,2020-11-06,31.8,117,-1.0,▼,-30.0,-3.0,45.0,24855.0,equinox_prime_set
25,2020-11-06,32.2,116,-0.7,▼,-40.0,-2.1,64.0,34078.0,wukong_prime_set
6,2020-11-06,31.1,105,-1.0,▼,-48.0,-3.1,26.0,14912.0,titania_prime_set
10,2020-11-06,58.4,94,0.2,▲,6.0,0.3,32.0,14427.0,ember_prime_set
12,2020-11-06,34.8,94,0.2,▲,-80.0,0.6,22.0,38288.0,ivara_prime_set
