,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-07-05,46.4,111,-0.2,▼,-51.0,-0.4,8.0,24203.0,ivara_prime_set
223,2020-07-05,32.0,122,0.4,▲,28.0,1.3,-46.0,20666.0,arcane_energize
19,2020-07-05,35.9,136,3.2,▲,-37.0,9.8,-6.0,18940.0,wukong_prime_set
3,2020-07-05,37.0,112,0.1,▲,-23.0,0.3,-5.0,18388.0,mesa_prime_set
7,2020-07-05,40.5,101,1.2,▲,-16.0,3.1,-40.0,15356.0,chroma_prime_set
1,2020-07-05,33.3,83,0.6,▲,-19.0,1.8,18.0,14459.0,equinox_prime_set
13,2020-07-05,149.3,60,0.1,▲,39.0,0.1,-11.0,14269.0,saryn_prime_set
23,2020-07-05,88.5,63,0.0,-,-40.0,0.0,-15.0,13104.0,nekros_prime_set
224,2020-07-05,33.0,120,-0.1,▼,16.0,-0.3,28.0,13075.0,arcane_grace
14,2020-07-05,74.3,57,0.4,▲,37.0,0.5,-5.0,11254.0,mirage_prime_set
