,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-10,49.1,162,0.0,-,-53.0,0.0,68.0,17129.0,ivara_prime_set
23,2020-05-10,78.9,81,-0.3,▼,-41.0,-0.4,-44.0,8257.0,nekros_prime_set
46,2020-05-10,82.4,35,-1.5,▼,-40.0,-1.8,-8.0,4012.0,aksomati_prime_set
19,2020-05-10,30.8,108,0.0,-,-39.0,0.0,10.0,12726.0,wukong_prime_set
26,2020-05-10,52.3,55,0.5,▲,-35.0,1.0,-4.0,5413.0,baza_prime_set
3,2020-05-10,34.6,145,-0.2,▼,-31.0,-0.6,12.0,12031.0,mesa_prime_set
22,2020-05-10,39.8,37,-0.3,▼,-24.0,-0.7,-10.0,4657.0,oberon_prime_set
7,2020-05-10,35.6,118,-0.3,▼,-21.0,-0.8,1.0,9619.0,chroma_prime_set
77,2020-05-10,51.2,21,-1.0,▼,-18.0,-1.9,-1.0,2068.0,tekko_prime_set
1,2020-05-10,37.3,127,2.5,▲,-17.0,7.2,9.0,9598.0,equinox_prime_set
