,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
118,118,2020-05-10,288.8,39,0.0,-,21.0,0.0,12.0,3649.0,loki_prime_set
118,118,2020-05-10,37.3,127,2.5,▲,-17.0,7.2,9.0,9598.0,equinox_prime_set
118,118,2020-05-10,159.5,66,-0.1,▼,13.0,-0.1,14.0,7565.0,rhino_prime_set
118,118,2020-05-10,34.6,145,-0.2,▼,-31.0,-0.6,12.0,12031.0,mesa_prime_set
118,118,2020-05-10,152.9,35,0.8,▲,25.0,0.5,-16.0,4957.0,ember_prime_set
118,118,2020-05-10,66.5,85,-0.8,▼,23.0,-1.2,22.0,8273.0,limbo_prime_set
118,118,2020-05-10,49.1,162,0.0,-,-53.0,0.0,68.0,17129.0,ivara_prime_set
118,118,2020-05-10,35.6,118,-0.3,▼,-21.0,-0.8,1.0,9619.0,chroma_prime_set
118,118,2020-05-10,92.0,22,-1.7,▼,10.0,-1.8,-17.0,3569.0,nyx_prime_set
118,118,2020-05-10,177.7,44,-0.4,▼,36.0,-0.2,11.0,4156.0,frost_prime_set
118,118,2020-05-10,110.0,63,0.1,▲,13.0,0.1,-6.0,6417.0,trinity_prime_set
118,118,2020-05-10,92.9,79,-0.4,▼,7.0,-0.4,17.0,6233.0,hydroid_prime_set
118,118,2020-05-10,160.0,65,-1.0,▼,41.0,-0.6,-11.0,6527.0,nova_prime_set
118,118,2020-05-10,148.0,98,-0.3,▼,34.0,-0.2,-25.0,9912.0,saryn_prime_set
118,118,2020-05-10,71.3,78,-0.5,▼,35.0,-0.7,-1.0,7466.0,mirage_prime_set
118,118,2020-05-10,91.1,51,-0.4,▼,22.0,-0.4,2.0,5233.0,valkyr_prime_set
118,118,2020-05-10,121.6,51,-1.3,▼,12.0,-1.1,-4.0,4302.0,mag_prime_set
118,118,2020-05-10,106.9,53,-0.9,▼,33.0,-0.8,14.0,5141.0,ash_prime_set
118,118,2020-05-10,54.9,46,-1.0,▼,31.0,-1.8,0.0,4257.0,zephyr_prime_set
118,118,2020-05-10,30.8,108,0.0,-,-39.0,0.0,10.0,12726.0,wukong_prime_set
118,118,2020-05-10,166.4,51,-2.5,▼,31.0,-1.5,10.0,5344.0,vauban_prime_set
118,118,2020-05-10,82.3,49,-1.4,▼,10.0,-1.7,14.0,4101.0,banshee_prime_set
118,118,2020-05-10,39.8,37,-0.3,▼,-24.0,-0.7,-10.0,4657.0,oberon_prime_set
118,118,2020-05-10,78.9,81,-0.3,▼,-41.0,-0.4,-44.0,8257.0,nekros_prime_set
118,118,2020-05-10,189.9,54,0.0,-,24.0,0.0,25.0,6728.0,volt_prime_set
118,118,2020-05-10,30.0,90,0.0,-,-26.0,0.0,-24.0,11387.0,atlas_prime_set
118,118,2020-05-10,52.3,55,0.5,▲,-35.0,1.0,-4.0,5413.0,baza_prime_set
118,118,2020-05-10,69.4,10,0.6,▲,10.0,0.9,0.0,1452.0,boar_prime_set
118,118,2020-05-10,47.6,10,-0.9,▼,-5.0,-1.9,-6.0,1483.0,boltor_prime_set
118,118,2020-05-10,7.3,19,0.4,▲,-1.0,5.8,-7.0,2535.0,braton_prime_set
118,118,2020-05-10,7.0,12,0.1,▲,1.0,1.4,-1.0,1298.0,burston_prime_set
118,118,2020-05-10,51.7,21,0.0,-,13.0,0.0,7.0,1622.0,cernos_prime_set
118,118,2020-05-10,53.4,16,-0.9,▼,1.0,-1.7,-8.0,1352.0,latron_prime_set
118,118,2020-05-10,8.6,17,0.0,-,-6.0,0.0,-10.0,2232.0,paris_prime_set
118,118,2020-05-10,20.7,71,0.0,-,1.0,0.0,-17.0,6208.0,rubico_prime_set
118,118,2020-05-10,88.6,15,-0.1,▼,13.0,-0.1,-19.0,2639.0,soma_prime_set
118,118,2020-05-10,13.5,45,0.3,▲,-12.0,2.3,6.0,2560.0,stradavar_prime_set
118,118,2020-05-10,20.7,22,1.0,▲,-19.0,5.1,8.0,1662.0,sybaris_prime_set
118,118,2020-05-10,38.9,11,-0.1,▼,14.0,-0.3,-4.0,2148.0,tiberon_prime_set
118,118,2020-05-10,26.4,23,-0.1,▼,-17.0,-0.4,-3.0,2804.0,tigris_prime_set
118,118,2020-05-10,79.6,14,-0.2,▼,5.0,-0.3,2.0,2336.0,vectis_prime_set
118,118,2020-05-10,23.9,24,0.1,▲,-8.0,0.4,-11.0,2828.0,zhuge_prime_set
118,118,2020-05-10,48.9,20,-0.3,▼,11.0,-0.6,2.0,1515.0,akbolto_prime_set
116,116,2020-05-10,13.6,11,-0.4,▼,1.0,-2.9,6.0,554.0,akbronco_prime_set
118,118,2020-05-10,34.6,32,-0.8,▼,-3.0,-2.3,-10.0,2642.0,akjagara_prime_set
117,117,2020-05-10,68.9,10,-1.0,▼,13.0,-1.4,-1.0,1125.0,aklex_prime_set
118,118,2020-05-10,82.4,35,-1.5,▼,-40.0,-1.8,-8.0,4012.0,aksomati_prime_set
118,118,2020-05-10,84.2,14,-0.5,▼,6.0,-0.6,3.0,1772.0,akstiletto_prime_set
118,118,2020-05-10,114.4,16,-1.0,▼,12.0,-0.9,10.0,913.0,akvasto_prime_set
118,118,2020-05-10,34.3,22,-0.6,▼,8.0,-1.7,6.0,1702.0,ballistica_prime_set
118,118,2020-05-10,9.5,42,0.4,▲,-4.0,4.4,20.0,1920.0,bronco_prime_set
118,118,2020-05-10,65.4,21,0.4,▲,16.0,0.6,2.0,1822.0,euphona_prime_set
118,118,2020-05-10,55.5,13,0.5,▲,-1.0,0.9,-1.0,1340.0,hikou_prime_set
118,118,2020-05-10,6.7,37,0.1,▲,-13.0,1.5,2.0,2701.0,lex_prime_set
118,118,2020-05-10,25.2,48,0.0,-,19.0,0.0,2.0,4253.0,pyrana_prime_set
118,118,2020-05-10,59.2,7,0.8,▲,12.0,1.4,0.0,1154.0,sicarus_prime_set
118,118,2020-05-10,97.3,15,1.9,▲,0.0,2.0,8.0,945.0,spira_prime_set
118,118,2020-05-10,62.9,18,0.0,-,1.0,0.0,-14.0,2299.0,vasto_prime_set
117,117,2020-05-10,74.8,5,1.5,▲,26.0,2.0,-8.0,916.0,ankyros_prime_set
118,118,2020-05-10,37.7,15,0.5,▲,14.0,1.3,-10.0,2138.0,dakra_prime_set
