,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
102,2020-05-10,39.3,24,-7.1,▼,2.0,-15.3,-26.0,418.0,prisma_tetra
119,2020-05-10,34.3,13,-1.5,▼,-4.0,-4.2,1.0,909.0,synoid_heliocor
97,2020-05-10,33.6,14,-1.3,▼,0.0,-3.7,-1.0,1016.0,synoid_simulor
309,2020-05-10,63.1,11,-1.9,▼,2.0,-2.9,-5.0,136.0,primed_charged_shell
112,2020-05-10,35.2,15,-1.0,▼,4.0,-2.8,1.0,970.0,sancti_castanas
94,2020-05-10,36.4,10,-0.9,▼,11.0,-2.4,5.0,592.0,vulkar_wraith
44,2020-05-10,34.6,32,-0.8,▼,-3.0,-2.3,-10.0,2642.0,akjagara_prime_set
413,2020-05-10,44.4,64,-1.0,▼,-2.0,-2.2,19.0,534.0,bullet_dance
270,2020-05-10,57.0,34,-1.2,▼,1.0,-2.1,2.0,1050.0,high_voltage
88,2020-05-10,145.0,11,-3.0,▼,-2.0,-2.0,-2.0,614.0,lato_vandal_set
