,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
59,2020-05-01,41.1,13,3.5,▲,17.0,9.3,3.0,1994.0,dakra_prime_set
94,2020-05-01,38.3,14,2.5,▲,10.0,7.0,8.0,535.0,vulkar_wraith
119,2020-05-01,37.2,10,1.8,▲,-2.0,5.1,4.0,810.0,synoid_heliocor
97,2020-05-01,34.4,20,1.5,▲,1.0,4.6,13.0,872.0,synoid_simulor
57,2020-05-01,62.2,24,2.4,▲,3.0,4.0,6.0,2101.0,vasto_prime_set
55,2020-05-01,59.4,10,2.0,▲,11.0,3.5,1.0,1075.0,sicarus_prime_set
95,2020-05-01,32.3,10,0.9,▲,4.0,2.9,-1.0,1010.0,sancti_tigris
79,2020-05-01,119.0,17,3.1,▲,14.0,2.7,9.0,1241.0,venka_prime_set
264,2020-05-01,65.7,22,1.6,▲,10.0,2.5,3.0,466.0,primed_cryo_rounds
344,2020-05-01,94.5,17,2.2,▲,4.0,2.4,3.0,57.0,primed_target_cracker
