,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
109,109,2020-05-01,286.8,46,-1.4,▼,19.0,-0.5,9.0,3324.0,loki_prime_set
109,109,2020-05-01,34.0,100,-0.6,▼,-18.0,-1.7,3.0,8678.0,equinox_prime_set
109,109,2020-05-01,159.0,76,0.5,▲,13.0,0.3,10.0,6986.0,rhino_prime_set
109,109,2020-05-01,38.8,105,-0.5,▼,-23.0,-1.3,25.0,10876.0,mesa_prime_set
109,109,2020-05-01,157.3,38,0.5,▲,30.0,0.3,-19.0,4522.0,ember_prime_set
109,109,2020-05-01,68.3,62,1.1,▲,25.0,1.6,10.0,7738.0,limbo_prime_set
109,109,2020-05-01,58.4,114,0.5,▲,-47.0,0.9,-36.0,15886.0,ivara_prime_set
109,109,2020-05-01,32.2,118,-0.7,▼,-20.0,-2.1,7.0,8644.0,chroma_prime_set
109,109,2020-05-01,92.0,35,0.2,▲,9.0,0.2,-12.0,3273.0,nyx_prime_set
109,109,2020-05-01,178.4,36,-0.1,▼,37.0,-0.1,-19.0,3789.0,frost_prime_set
109,109,2020-05-01,112.4,56,1.0,▲,15.0,0.9,5.0,5855.0,trinity_prime_set
109,109,2020-05-01,97.5,50,0.7,▲,14.0,0.7,-11.0,5669.0,hydroid_prime_set
109,109,2020-05-01,167.7,67,0.5,▲,49.0,0.3,17.0,5935.0,nova_prime_set
109,109,2020-05-01,148.4,66,-0.1,▼,35.0,-0.1,-14.0,9134.0,saryn_prime_set
109,109,2020-05-01,71.4,67,0.6,▲,34.0,0.8,-15.0,6770.0,mirage_prime_set
109,109,2020-05-01,92.0,53,0.5,▲,25.0,0.5,5.0,4768.0,valkyr_prime_set
109,109,2020-05-01,126.7,37,-0.8,▼,19.0,-0.6,5.0,3914.0,mag_prime_set
109,109,2020-05-01,105.0,41,2.1,▲,30.0,2.0,-7.0,4721.0,ash_prime_set
109,109,2020-05-01,58.9,38,1.1,▲,36.0,1.9,-7.0,3875.0,zephyr_prime_set
109,109,2020-05-01,34.4,137,0.0,-,-34.0,0.0,3.0,11712.0,wukong_prime_set
109,109,2020-05-01,171.5,53,1.3,▲,34.0,0.8,4.0,4916.0,vauban_prime_set
109,109,2020-05-01,88.0,32,-0.3,▼,16.0,-0.3,-7.0,3725.0,banshee_prime_set
109,109,2020-05-01,42.2,48,-0.1,▼,-20.0,-0.2,-1.0,4273.0,oberon_prime_set
109,109,2020-05-01,80.2,96,0.2,▲,-38.0,0.2,43.0,7484.0,nekros_prime_set
109,109,2020-05-01,192.5,58,-1.0,▼,28.0,-0.5,-1.0,6218.0,volt_prime_set
109,109,2020-05-01,31.7,107,0.0,-,-22.0,0.0,-4.0,10499.0,atlas_prime_set
109,109,2020-05-01,58.3,18,0.3,▲,-32.0,0.5,-14.0,4977.0,baza_prime_set
109,109,2020-05-01,67.8,8,0.3,▲,7.0,0.4,-2.0,1326.0,boar_prime_set
109,109,2020-05-01,48.0,10,-0.1,▼,-3.0,-0.2,-4.0,1353.0,boltor_prime_set
109,109,2020-05-01,7.2,10,-0.6,▼,-1.0,-7.7,0.0,2285.0,braton_prime_set
109,109,2020-05-01,7.2,5,-0.2,▼,3.0,-2.7,-6.0,1182.0,burston_prime_set
109,109,2020-05-01,49.9,18,1.1,▲,10.0,2.3,-6.0,1477.0,cernos_prime_set
109,109,2020-05-01,52.5,18,-0.4,▼,3.0,-0.8,4.0,1229.0,latron_prime_set
109,109,2020-05-01,8.3,11,-0.3,▼,-7.0,-3.5,-11.0,2042.0,paris_prime_set
109,109,2020-05-01,23.1,34,0.0,-,3.0,0.0,-31.0,5600.0,rubico_prime_set
109,109,2020-05-01,89.8,40,-0.1,▼,16.0,-0.1,21.0,2433.0,soma_prime_set
109,109,2020-05-01,14.3,19,0.2,▲,-11.0,1.4,-2.0,2287.0,stradavar_prime_set
109,109,2020-05-01,21.2,12,-0.1,▼,-15.0,-0.5,-4.0,1502.0,sybaris_prime_set
109,109,2020-05-01,36.6,12,-0.1,▼,11.0,-0.3,-4.0,2017.0,tiberon_prime_set
109,109,2020-05-01,29.6,22,0.1,▲,-12.0,0.3,3.0,2567.0,tigris_prime_set
109,109,2020-05-01,79.0,18,-0.4,▼,3.0,-0.5,2.0,2208.0,vectis_prime_set
109,109,2020-05-01,23.6,19,-0.2,▼,-8.0,-0.8,-4.0,2606.0,zhuge_prime_set
109,109,2020-05-01,48.0,12,0.0,-,12.0,0.0,2.0,1383.0,akbolto_prime_set
107,107,2020-05-01,13.2,4,0.0,-,0.0,0.0,1.0,487.0,akbronco_prime_set
109,109,2020-05-01,38.9,25,-0.3,▼,4.0,-0.8,1.0,2385.0,akjagara_prime_set
108,108,2020-05-01,68.6,4,1.9,▲,14.0,2.8,-10.0,1033.0,aklex_prime_set
109,109,2020-05-01,89.9,38,0.8,▲,-37.0,0.9,0.0,3697.0,aksomati_prime_set
109,109,2020-05-01,86.8,5,1.5,▲,11.0,1.8,-7.0,1640.0,akstiletto_prime_set
109,109,2020-05-01,114.9,15,2.4,▲,16.0,2.1,6.0,840.0,akvasto_prime_set
109,109,2020-05-01,33.3,18,-2.3,▼,6.0,-6.5,0.0,1574.0,ballistica_prime_set
109,109,2020-05-01,11.1,12,0.5,▲,0.0,4.7,-6.0,1752.0,bronco_prime_set
109,109,2020-05-01,64.4,19,1.0,▲,13.0,1.6,5.0,1672.0,euphona_prime_set
109,109,2020-05-01,57.3,7,0.2,▲,1.0,0.4,-1.0,1225.0,hikou_prime_set
109,109,2020-05-01,7.4,15,-0.2,▼,-12.0,-2.6,-14.0,2450.0,lex_prime_set
109,109,2020-05-01,23.9,37,0.0,-,17.0,0.0,-9.0,3919.0,pyrana_prime_set
109,109,2020-05-01,59.4,10,2.0,▲,11.0,3.5,1.0,1075.0,sicarus_prime_set
109,109,2020-05-01,100.0,6,2.9,▲,3.0,3.0,-3.0,853.0,spira_prime_set
109,109,2020-05-01,62.2,24,2.4,▲,3.0,4.0,6.0,2101.0,vasto_prime_set
108,108,2020-05-01,75.2,8,0.5,▲,23.0,0.7,-1.0,846.0,ankyros_prime_set
109,109,2020-05-01,41.1,13,3.5,▲,17.0,9.3,3.0,1994.0,dakra_prime_set
109,109,2020-05-01,22.9,12,0.6,▲,6.0,2.7,-5.0,2406.0,destreza_prime_set
109,109,2020-05-01,222.5,9,2.6,▲,19.0,1.2,-2.0,847.0,dual_kamas_prime_set
109,109,2020-05-01,8.4,9,0.1,▲,-12.0,1.2,-1.0,1067.0,fang_prime_set
109,109,2020-05-01,25.8,18,1.2,▲,13.0,4.9,7.0,1932.0,fragor_prime_set
109,109,2020-05-01,22.9,18,-0.2,▼,-19.0,-0.9,4.0,1898.0,galatine_prime_set
109,109,2020-05-01,88.9,6,-0.1,▼,7.0,-0.1,-11.0,1064.0,glaive_prime_set
109,109,2020-05-01,15.5,36,0.2,▲,0.0,1.3,12.0,3427.0,gram_prime_set
108,108,2020-05-01,50.3,7,-0.7,▼,5.0,-1.4,0.0,1109.0,kogake_prime_set
109,109,2020-05-01,128.2,50,0.6,▲,35.0,0.5,10.0,3041.0,kronen_prime_set
109,109,2020-05-01,97.8,6,1.0,▲,12.0,1.0,-6.0,1353.0,nami_skyla_prime_set
109,109,2020-05-01,74.6,18,1.4,▲,21.0,1.9,-6.0,3464.0,nikana_prime_set
109,109,2020-05-01,24.1,21,-0.5,▼,-25.0,-2.0,4.0,2573.0,ninkondi_prime_set
109,109,2020-05-01,9.9,26,-0.2,▼,-2.0,-2.0,-1.0,3560.0,orthos_prime_set
109,109,2020-05-01,98.0,24,0.1,▲,12.0,0.1,11.0,3033.0,reaper_prime_set
109,109,2020-05-01,23.9,71,-0.3,▼,-7.0,-1.2,9.0,6589.0,redeemer_prime_set
109,109,2020-05-01,42.9,15,0.1,▲,13.0,0.2,0.0,1203.0,scindo_prime_set
