,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
124,2020-05-23,36.3,13,2.0,▲,-2.0,5.8,3.0,1185.0,secura_lecta
22,2020-05-23,47.1,75,1.7,▲,-19.0,3.7,1.0,5457.0,oberon_prime_set
166,2020-05-23,46.2,21,1.5,▲,0.0,3.4,12.0,869.0,energy_conversion
69,2020-05-23,99.6,19,3.2,▲,9.0,3.3,11.0,1662.0,nami_skyla_prime_set
23,2020-05-23,86.6,98,2.5,▲,-38.0,3.0,-22.0,9713.0,nekros_prime_set
274,2020-05-23,81.7,20,2.1,▲,22.0,2.6,5.0,866.0,primed_cryo_rounds
409,2020-05-23,61.0,14,1.0,▲,3.0,1.7,-1.0,520.0,voltaic_strike
110,2020-05-23,31.9,11,0.5,▲,-10.0,1.6,3.0,957.0,secura_dual_cestra
347,2020-05-23,67.9,27,1.1,▲,2.0,1.6,11.0,463.0,jolt
95,2020-05-23,33.4,11,0.5,▲,3.0,1.5,3.0,1338.0,sancti_tigris
