,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-09-03,49.9,144,0.2,▲,-57.0,0.4,-9.0,32212.0,ivara_prime_set
315,2020-09-03,49.8,259,0.3,▲,62.0,0.6,104.0,31688.0,arcane_energize
4,2020-09-03,35.9,202,-0.1,▼,-26.0,-0.3,4.0,27300.0,mesa_prime_set
20,2020-09-03,32.0,90,0.7,▲,-43.0,2.2,-80.0,26863.0,wukong_prime_set
26,2020-09-03,37.4,115,0.7,▲,-25.0,1.9,12.0,21681.0,atlas_prime_set
316,2020-09-03,44.8,161,-0.1,▼,26.0,-0.2,17.0,21050.0,arcane_grace
8,2020-09-03,49.7,118,0.3,▲,-4.0,0.6,-3.0,20280.0,chroma_prime_set
2,2020-09-03,37.6,73,0.4,▲,-16.0,1.1,-9.0,19814.0,equinox_prime_set
14,2020-09-03,150.2,92,0.0,-,37.0,0.0,-39.0,19645.0,saryn_prime_set
24,2020-09-03,116.5,49,0.3,▲,-12.0,0.3,-50.0,17339.0,nekros_prime_set
