,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
315,2020-09-03,49.8,259,0.3,▲,62.0,0.6,104.0,31688.0,arcane_energize
4,2020-09-03,35.9,202,-0.1,▼,-26.0,-0.3,4.0,27300.0,mesa_prime_set
27,2020-09-03,84.4,185,-2.4,▼,-21.0,-2.8,-3.0,15111.0,inaros_prime_set
316,2020-09-03,44.8,161,-0.1,▼,26.0,-0.2,17.0,21050.0,arcane_grace
1,2020-09-03,49.4,148,-0.5,▼,-16.0,-1.0,-23.0,8771.0,titania_prime_set
7,2020-09-03,49.9,144,0.2,▲,-57.0,0.4,-9.0,32212.0,ivara_prime_set
8,2020-09-03,49.7,118,0.3,▲,-4.0,0.6,-3.0,20280.0,chroma_prime_set
26,2020-09-03,37.4,115,0.7,▲,-25.0,1.9,12.0,21681.0,atlas_prime_set
15,2020-09-03,71.0,94,1.0,▲,36.0,1.4,8.0,15575.0,mirage_prime_set
13,2020-09-03,55.7,93,0.0,-,11.0,0.0,10.0,15336.0,nova_prime_set
