,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
251,2020-06-12,47.0,23,2.6,▲,4.0,5.9,-3.0,1654.0,hammer_shot
331,2020-06-12,109.4,11,4.1,▲,6.0,3.9,2.0,710.0,primed_target_cracker
89,2020-06-12,35.7,10,1.2,▲,9.0,3.5,8.0,529.0,twin_vipers_wraith_set
377,2020-06-12,94.5,55,2.3,▲,18.0,2.5,5.0,2577.0,weeping_wounds
48,2020-06-12,161.4,11,3.6,▲,21.0,2.3,4.0,1266.0,akvasto_prime_set
285,2020-06-12,63.9,11,0.9,▲,3.0,1.4,2.0,361.0,primed_ravage
40,2020-06-12,90.6,19,1.0,▲,13.0,1.1,10.0,2884.0,vectis_prime_set
0,2020-06-12,324.8,25,3.0,▲,41.0,0.9,-4.0,4608.0,loki_prime_set
376,2020-06-12,67.4,15,0.4,▲,10.0,0.6,5.0,940.0,voltaic_strike
61,2020-06-12,87.3,15,0.5,▲,3.0,0.6,-16.0,1672.0,dual_kamas_prime_set
