,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
3,2020-06-12,38.1,125,-0.2,▼,-25.0,-0.5,41.0,15843.0,mesa_prime_set
19,2020-06-12,33.0,106,0.0,-,-38.0,0.0,33.0,16392.0,wukong_prime_set
80,2020-06-12,39.0,61,-0.2,▼,-14.0,-0.5,25.0,8678.0,shedu_set
25,2020-06-12,30.3,71,-0.5,▼,-27.0,-1.6,15.0,14222.0,atlas_prime_set
5,2020-06-12,69.5,55,-0.6,▼,30.0,-0.9,14.0,9958.0,limbo_prime_set
1,2020-06-12,33.3,91,-0.4,▼,-18.0,-1.2,13.0,12677.0,equinox_prime_set
2,2020-06-12,162.0,60,0.1,▲,16.0,0.1,12.0,9555.0,rhino_prime_set
26,2020-06-12,51.4,36,0.0,-,-41.0,0.0,11.0,6826.0,baza_prime_set
246,2020-06-12,116.9,23,-3.9,▼,8.0,-3.2,11.0,795.0,argon_scope
299,2020-06-12,244.5,14,-4.9,▼,-9.0,-2.0,10.0,412.0,primed_chamber
