,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
226,2020-07-30,43.1,144,0.1,▲,48.0,0.2,71.0,24589.0,arcane_energize
227,2020-07-30,45.1,134,0.0,-,26.0,0.0,65.0,16310.0,arcane_grace
13,2020-07-30,58.4,86,0.0,-,17.0,0.0,30.0,12134.0,nova_prime_set
11,2020-07-30,37.1,69,-0.2,▼,-19.0,-0.5,20.0,11390.0,trinity_prime_set
3,2020-07-30,159.6,62,1.0,▲,14.0,0.6,20.0,11938.0,rhino_prime_set
4,2020-07-30,35.2,137,-0.2,▼,-26.0,-0.6,20.0,21030.0,mesa_prime_set
399,2020-07-30,53.5,38,0.5,▲,10.0,0.9,17.0,3140.0,bullet_dance
393,2020-07-30,124.4,73,2.3,▲,39.0,1.9,17.0,5491.0,weeping_wounds
376,2020-07-30,43.5,34,-0.4,▼,17.0,-0.9,15.0,2567.0,primed_reach
2,2020-07-30,32.2,74,-0.2,▼,-22.0,-0.6,12.0,16200.0,equinox_prime_set
