,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,302,2020-12-27,89.8,31,0.6,▲,104.0,0.7,-4.0,10316.0,primed_continuity
1,381,2020-12-27,78.8,18,0.5,▲,83.0,0.6,1.0,3989.0,primed_cryo_rounds
2,0,2020-12-27,431.4,27,2.7,▲,80.0,0.6,3.0,9559.0,loki_prime_set
3,81,2020-12-27,182.5,33,1.0,▲,79.0,0.6,-12.0,14147.0,kronen_prime_set
4,341,2020-12-27,30.4,139,-0.5,▼,79.0,-1.6,2.0,48989.0,arcane_energize
5,492,2020-12-27,63.1,36,0.0,-,76.0,0.0,26.0,4839.0,primed_fever_strike
6,303,2020-12-27,30.9,29,0.0,-,71.0,0.0,15.0,7621.0,primed_flow
7,23,2020-12-27,139.3,30,0.5,▲,61.0,0.4,-4.0,14958.0,ash_prime_set
8,105,2020-12-27,46.2,21,-1.0,▼,61.0,-2.1,14.0,7644.0,imperator_vandal_set
9,11,2020-12-27,88.1,38,0.4,▲,57.0,0.5,-11.0,19426.0,limbo_prime_set
