,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
341,2020-12-27,30.4,139,-0.5,▼,79.0,-1.6,2.0,48989.0,arcane_energize
9,2020-12-27,56.0,115,0.0,-,-4.0,0.0,60.0,42229.0,mesa_prime_set
12,2020-12-27,34.0,98,0.1,▲,-81.0,0.3,45.0,41904.0,ivara_prime_set
25,2020-12-27,34.6,80,0.2,▲,-39.0,0.6,-63.0,38674.0,wukong_prime_set
342,2020-12-27,31.3,108,-0.3,▼,11.0,-0.9,-36.0,30874.0,arcane_grace
31,2020-12-27,34.8,72,0.5,▲,-30.0,1.5,15.0,28389.0,atlas_prime_set
19,2020-12-27,168.6,79,-0.5,▼,55.0,-0.3,12.0,28087.0,saryn_prime_set
13,2020-12-27,60.0,49,0.0,-,14.0,0.0,7.0,27219.0,chroma_prime_set
32,2020-12-27,59.7,108,0.2,▲,-49.0,0.3,3.0,27217.0,inaros_prime_set
29,2020-12-27,137.5,55,1.4,▲,6.0,1.0,5.0,24092.0,nekros_prime_set
