,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
320,320,2020-11-28,437.6,19,-1.8,▼,87.0,-0.4,0.0,9050.0,loki_prime_set
74,74,2020-11-28,20.3,32,0.2,▲,-3.0,1.0,9.0,3466.0,dethcube_prime_set
74,74,2020-11-28,133.2,14,-1.1,▼,20.0,-0.8,3.0,861.0,wyrm_prime_set
74,74,2020-11-28,86.2,28,0.5,▲,7.0,0.6,-1.0,2694.0,helios_prime_set
74,74,2020-11-28,78.1,33,0.6,▲,15.0,0.8,2.0,1844.0,carrier_prime_set
32,32,2020-11-28,78.7,186,-3.2,▼,-18.0,-3.9,20.0,7904.0,nezha_prime_set
144,144,2020-11-28,31.5,97,-0.7,▼,-48.0,-2.2,47.0,16654.0,titania_prime_set
320,320,2020-11-28,30.2,115,-2.0,▼,-33.0,-6.2,32.0,27001.0,equinox_prime_set
320,320,2020-11-28,193.4,36,0.0,-,39.0,0.0,-14.0,18560.0,rhino_prime_set
320,320,2020-11-28,49.7,111,0.0,-,-13.0,0.0,17.0,39795.0,mesa_prime_set
320,320,2020-11-28,57.7,52,-0.2,▼,3.0,-0.3,-11.0,15756.0,ember_prime_set
320,320,2020-11-28,92.4,27,0.5,▲,55.0,0.5,-11.0,18438.0,limbo_prime_set
320,320,2020-11-28,33.4,102,-1.0,▼,-84.0,-2.9,28.0,40063.0,ivara_prime_set
320,320,2020-11-28,63.7,70,-0.3,▼,13.0,-0.5,11.0,25807.0,chroma_prime_set
320,320,2020-11-28,131.9,20,0.4,▲,30.0,0.3,4.0,9634.0,nyx_prime_set
320,320,2020-11-28,60.2,50,-0.4,▼,-13.0,-0.7,-18.0,13124.0,frost_prime_set
320,320,2020-11-28,50.9,57,0.1,▲,-10.0,0.2,14.0,19412.0,trinity_prime_set
320,320,2020-11-28,95.4,48,0.5,▲,19.0,0.5,13.0,14837.0,hydroid_prime_set
320,320,2020-11-28,74.2,64,0.4,▲,29.0,0.5,19.0,20991.0,nova_prime_set
320,320,2020-11-28,169.6,89,-0.6,▼,55.0,-0.4,7.0,26336.0,saryn_prime_set
320,320,2020-11-28,91.3,63,0.0,-,56.0,0.0,9.0,21079.0,mirage_prime_set
320,320,2020-11-28,106.4,32,-1.3,▼,38.0,-1.2,3.0,14114.0,valkyr_prime_set
320,320,2020-11-28,155.8,28,-0.5,▼,45.0,-0.3,5.0,11904.0,mag_prime_set
320,320,2020-11-28,146.3,39,-2.0,▼,66.0,-1.3,4.0,14050.0,ash_prime_set
320,320,2020-11-28,72.8,31,-0.5,▼,47.0,-0.7,0.0,11167.0,zephyr_prime_set
320,320,2020-11-28,33.4,101,0.1,▲,-38.0,0.3,38.0,36025.0,wukong_prime_set
