,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
46,2020-07-27,56.3,13,-2.6,▼,22.0,-4.4,6.0,2483.0,akbolto_prime_set
109,2020-07-27,32.3,12,-1.5,▼,7.0,-4.4,3.0,1988.0,synoid_simulor
19,2020-07-27,59.1,37,-2.4,▼,38.0,-3.9,19.0,6706.0,zephyr_prime_set
43,2020-07-27,38.3,22,-1.3,▼,2.0,-3.3,2.0,4475.0,tigris_prime_set
129,2020-07-27,31.2,12,-1.0,▼,-7.0,-3.1,2.0,1790.0,synoid_heliocor
152,2020-07-27,33.7,12,-1.0,▼,34.0,-2.9,7.0,1022.0,sprint_boost
27,2020-07-27,106.3,256,-3.0,▼,-5.0,-2.7,17.0,6260.0,inaros_prime_set
67,2020-07-27,32.0,16,-0.9,▼,19.0,-2.7,3.0,3390.0,fragor_prime_set
82,2020-07-27,32.7,22,-0.9,▼,-6.0,-2.7,13.0,3045.0,tipedo_prime_set
30,2020-07-27,49.4,46,-1.1,▼,-5.0,-2.2,9.0,1025.0,corinth_prime_set
