,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
60,60,2020-03-13,280.1,15,-0.3,▼,13.0,-0.1,-7.0,1423.0,loki_prime_set
60,60,2020-03-13,48.7,65,-0.5,▼,4.0,-1.0,13.0,3788.0,equinox_prime_set
60,60,2020-03-13,156.3,66,-1.1,▼,14.0,-0.7,29.0,3310.0,rhino_prime_set
60,60,2020-03-13,49.5,50,0.1,▲,-1.0,0.2,-16.0,4493.0,mesa_prime_set
60,60,2020-03-13,148.5,59,0.3,▲,18.0,0.2,28.0,2113.0,ember_prime_set
60,60,2020-03-13,49.5,59,0.3,▲,9.0,0.6,-14.0,3061.0,limbo_prime_set
60,60,2020-03-13,103.7,152,-4.8,▼,-15.0,-4.4,38.0,7949.0,ivara_prime_set
60,60,2020-03-13,39.1,48,-0.2,▼,-5.0,-0.5,-8.0,3549.0,chroma_prime_set
60,60,2020-03-13,89.2,29,1.0,▲,12.0,1.1,0.0,1502.0,nyx_prime_set
60,60,2020-03-13,171.0,27,0.0,-,25.0,0.0,-16.0,1804.0,frost_prime_set
60,60,2020-03-13,124.3,48,1.4,▲,20.0,1.1,-1.0,2760.0,trinity_prime_set
60,60,2020-03-13,94.1,63,-0.1,▼,8.0,-0.1,10.0,2622.0,hydroid_prime_set
60,60,2020-03-13,138.6,32,0.0,-,26.0,0.0,-11.0,2452.0,nova_prime_set
60,60,2020-03-13,139.6,104,0.5,▲,26.0,0.4,27.0,4259.0,saryn_prime_set
60,60,2020-03-13,69.3,64,0.0,-,25.0,0.0,-3.0,3172.0,mirage_prime_set
60,60,2020-03-13,90.6,41,0.0,-,19.0,0.0,6.0,2218.0,valkyr_prime_set
60,60,2020-03-13,119.7,48,-0.3,▼,18.0,-0.2,11.0,1796.0,mag_prime_set
60,60,2020-03-13,79.8,35,1.4,▲,3.0,1.8,4.0,2451.0,ash_prime_set
60,60,2020-03-13,50.5,37,0.0,-,24.0,0.0,-2.0,1819.0,zephyr_prime_set
60,60,2020-03-13,59.4,105,-1.1,▼,1.0,-1.8,11.0,5522.0,wukong_prime_set
60,60,2020-03-13,134.3,43,3.5,▲,5.0,2.7,1.0,2478.0,vauban_prime_set
60,60,2020-03-13,89.8,23,0.7,▲,14.0,0.8,-24.0,1823.0,banshee_prime_set
60,60,2020-03-13,59.0,58,-0.9,▼,-2.0,-1.5,8.0,2011.0,oberon_prime_set
60,60,2020-03-13,97.1,70,-1.0,▼,-22.0,-1.0,-2.0,3216.0,nekros_prime_set
60,60,2020-03-13,192.4,48,1.0,▲,24.0,0.5,9.0,2720.0,volt_prime_set
60,60,2020-03-13,52.0,120,-0.9,▼,1.0,-1.7,48.0,5103.0,atlas_prime_set
60,60,2020-03-13,96.4,53,-3.6,▼,-11.0,-3.6,12.0,2569.0,baza_prime_set
60,60,2020-03-13,76.8,10,1.0,▲,10.0,1.3,-4.0,702.0,boar_prime_set
60,60,2020-03-13,47.8,10,0.0,-,-1.0,0.0,-5.0,649.0,boltor_prime_set
60,60,2020-03-13,7.9,28,-0.2,▼,1.0,-2.5,14.0,1193.0,braton_prime_set
60,60,2020-03-13,8.3,15,-0.3,▼,8.0,-3.5,9.0,615.0,burston_prime_set
60,60,2020-03-13,44.8,7,-1.0,▼,7.0,-2.2,-4.0,582.0,cernos_prime_set
60,60,2020-03-13,48.4,8,-0.7,▼,2.0,-1.4,1.0,577.0,latron_prime_set
60,60,2020-03-13,9.8,31,-0.1,▼,-1.0,-1.0,26.0,1100.0,paris_prime_set
60,60,2020-03-13,29.5,55,-0.4,▼,10.0,-1.3,21.0,2699.0,rubico_prime_set
60,60,2020-03-13,87.2,21,0.9,▲,13.0,1.0,1.0,1171.0,soma_prime_set
60,60,2020-03-13,24.6,15,-0.3,▼,7.0,-1.2,-3.0,1133.0,stradavar_prime_set
60,60,2020-03-13,30.5,14,-0.5,▼,1.0,-1.6,4.0,748.0,sybaris_prime_set
60,60,2020-03-13,37.1,11,0.5,▲,16.0,1.4,-8.0,1070.0,tiberon_prime_set
60,60,2020-03-13,46.0,24,-0.7,▼,1.0,-1.5,1.0,1341.0,tigris_prime_set
60,60,2020-03-13,75.3,19,1.0,▲,-2.0,1.3,2.0,1331.0,vectis_prime_set
60,60,2020-03-13,34.8,20,-0.6,▼,11.0,-1.7,-7.0,1328.0,zhuge_prime_set
60,60,2020-03-13,49.8,11,0.7,▲,12.0,1.4,4.0,719.0,akbolto_prime_set
58,58,2020-03-13,17.0,5,0.2,▲,7.0,1.2,1.0,229.0,akbronco_prime_set
60,60,2020-03-13,42.7,26,-0.5,▼,9.0,-1.2,13.0,1180.0,akjagara_prime_set
59,59,2020-03-13,55.6,10,1.5,▲,0.0,2.8,-3.0,513.0,aklex_prime_set
60,60,2020-03-13,144.0,32,-5.9,▼,-8.0,-3.9,12.0,1871.0,aksomati_prime_set
60,60,2020-03-13,71.0,16,-0.4,▼,4.0,-0.6,4.0,927.0,akstiletto_prime_set
60,60,2020-03-13,115.4,7,-0.4,▼,12.0,-0.3,3.0,397.0,akvasto_prime_set
60,60,2020-03-13,37.2,17,1.0,▲,8.0,2.8,5.0,809.0,ballistica_prime_set
60,60,2020-03-13,13.6,13,-0.4,▼,2.0,-2.9,-5.0,827.0,bronco_prime_set
60,60,2020-03-13,65.1,9,-0.1,▼,5.0,-0.2,-9.0,864.0,euphona_prime_set
60,60,2020-03-13,65.7,10,1.0,▲,13.0,1.5,5.0,679.0,hikou_prime_set
60,60,2020-03-13,9.8,12,0.0,-,-3.0,0.0,-5.0,1172.0,lex_prime_set
60,60,2020-03-13,20.5,35,-0.2,▼,9.0,-1.0,9.0,1830.0,pyrana_prime_set
60,60,2020-03-13,55.2,11,1.0,▲,9.0,1.8,1.0,565.0,sicarus_prime_set
60,60,2020-03-13,94.4,7,-1.6,▼,2.0,-1.7,-6.0,408.0,spira_prime_set
