,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
113,2020-03-13,35.2,14,1.3,▲,1.0,3.8,7.0,311.0,sancti_castanas
68,2020-03-13,120.2,29,4.0,▲,26.0,3.4,8.0,1271.0,kronen_prime_set
45,2020-03-13,55.6,10,1.5,▲,0.0,2.8,-3.0,513.0,aklex_prime_set
49,2020-03-13,37.2,17,1.0,▲,8.0,2.8,5.0,809.0,ballistica_prime_set
20,2020-03-13,134.3,43,3.5,▲,5.0,2.7,1.0,2478.0,vauban_prime_set
69,2020-03-13,97.2,11,2.5,▲,16.0,2.6,1.0,623.0,nami_skyla_prime_set
118,2020-03-13,40.8,53,0.8,▲,9.0,2.0,34.0,498.0,rakta_dark_dagger
17,2020-03-13,79.8,35,1.4,▲,3.0,1.8,4.0,2451.0,ash_prime_set
55,2020-03-13,55.2,11,1.0,▲,9.0,1.8,1.0,565.0,sicarus_prime_set
52,2020-03-13,65.7,10,1.0,▲,13.0,1.5,5.0,679.0,hikou_prime_set
