,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
21,2020-03-13,89.8,23,0.7,▲,14.0,0.8,-24.0,1823.0,banshee_prime_set
3,2020-03-13,49.5,50,0.1,▲,-1.0,0.2,-16.0,4493.0,mesa_prime_set
9,2020-03-13,171.0,27,0.0,-,25.0,0.0,-16.0,1804.0,frost_prime_set
5,2020-03-13,49.5,59,0.3,▲,9.0,0.6,-14.0,3061.0,limbo_prime_set
12,2020-03-13,138.6,32,0.0,-,26.0,0.0,-11.0,2452.0,nova_prime_set
38,2020-03-13,37.1,11,0.5,▲,16.0,1.4,-8.0,1070.0,tiberon_prime_set
7,2020-03-13,39.1,48,-0.2,▼,-5.0,-0.5,-8.0,3549.0,chroma_prime_set
0,2020-03-13,280.1,15,-0.3,▼,13.0,-0.1,-7.0,1423.0,loki_prime_set
41,2020-03-13,34.8,20,-0.6,▼,11.0,-1.7,-7.0,1328.0,zhuge_prime_set
71,2020-03-13,50.5,21,0.0,-,5.0,0.0,-7.0,1230.0,ninkondi_prime_set
